"","Coach","team","Race","net_ppa","net_sr","net_stuff","net_pass_sr"
"mean_ppa681","Ron English","Purdue","Black",0.0957499257380418,0.0277827951263589,-0.0347039770447655,-0.00322693796192031
"mean_ppa682","Ron English","San José State","Black",-0.0402010233960347,0.00451462552929144,0.0372865668167102,0.0583304744009267
"mean_ppa683","Ron Lynn","Stanford","White",-0.0768360176148427,-0.00892056430306298,0.0358475737026897,-0.0153201842857015
"mean_ppa684","Ron Mendoza","North Texas","White",-0.0056105986906746,-0.0564111557786875,0.0265477628031169,-0.102949168797954
"mean_ppa685","Ron Roberts","Baylor","White",0.0274849711133643,0.0288754422381273,-0.0764028272419887,-0.0158707479704931
"mean_ppa686","Ron Roberts","Louisiana","White",-0.214577218223337,-0.0977622820674816,0.0076594803357613,-0.144980453445379
"mean_ppa687","Ron West","Arizona State","White",0.267300301514992,0.101669746320343,-0.0734927220835196,0.0490374969505444
"mean_ppa688","Ron West","North Carolina","White",-0.0273421420559294,-0.00599464537801531,-0.0321310460382969,3.05490223060922e-05
"mean_ppa689","Ron West","Tulsa","White",0.0616236188657761,0.036945738019753,0.0160905404723405,0.081377760023443
"mean_ppa690","Ronnie Lee","Minnesota","Black",0.136487761546644,0.00661328442441206,0.00716627220143815,0.00198543557866199
"mean_ppa691","Ross Els","Purdue","White",-0.113702892755831,-0.0454916564945831,-0.0122441942554258,-0.0583131588972742
"mean_ppa692","Ruffin McNeill","Texas Tech","Black",0.144368745714986,0.0221710004793546,-0.0890095367713049,0.0271298077516477
"mean_ppa693","Ryan Walters","Illinois","Black",-0.100922641625032,-0.0590019592983698,0.0288264800973883,-0.0793390411092286
"mean_ppa694","Ryan Walters","Missouri","Black",-0.0176604036489022,-0.0155936721250952,0.00356870450814811,-0.0108169053061412
"mean_ppa695","Sal Sunseri","Tennessee","White",0.0921622530177753,-0.0160107404814783,-0.00619724920846579,-0.0161502073494012
"mean_ppa696","Scot Sloan","Appalachian State","White",0.127565925976451,0.0372159409870664,-0.00114004408440313,0.0528703818773126
"mean_ppa697","Scot Sloan","Georgia Southern","White",0.0242745951918532,0.0506290355685085,-0.0360790089687939,0.0446295565398676
"mean_ppa698","Scott Boone","Nevada","White",-0.0988405887807316,-0.0673040742176009,0.0825110953044711,-0.0350511087276131
"mean_ppa699","Scott Shafer","Michigan","White",0.141761045296459,0.0447632193515231,-0.0756412299511907,0.0464057896469986
"mean_ppa700","Scott Shafer","Middle Tennessee","White",-0.132775465482731,-0.0626778562863581,0.0853115163012038,-0.00649718795946946
"mean_ppa701","Scott Shafer","Syracuse","White",0.25078183727249,0.0233191488540061,-0.0392783172254717,-0.0112836307444804
"mean_ppa702","Scott Stoker","Louisiana Monroe","White",-0.103579107117862,-0.0535738369509398,0.0118584061504498,-0.0598639972889192
"mean_ppa703","Scott Stoker","UTEP","White",0.0423555098651794,-0.0387106696183482,-0.00822941889033471,-0.0369775571839966
"mean_ppa704","Scott Symons","Liberty","White",-0.0338427966021058,-0.0184293745650775,0.0254320207254716,0.001665628762403
"mean_ppa705","Scottie Hazelton","Kansas State","White",-0.0191700219663841,-0.0294233490139327,-0.00213756135437715,-0.0245659865284004
"mean_ppa706","Scottie Hazelton","Michigan State","White",0.135042073234704,0.102605604144926,-0.0499143199149955,0.101643533828456
"mean_ppa707","Scottie Hazelton","Nevada","White",0.022557517354942,0.00303006332605427,0.0206314557596618,0.00776960807385668
"mean_ppa708","Scottie Hazelton","Wyoming","White",-0.0904401679850528,-0.0343221116040772,-0.000551576425172673,-0.0419751644432672
"mean_ppa709","ShaDon Brown","West Virginia","Black",-0.0602141717446634,-0.0291663122877544,-0.0750980701547791,-0.0233700062497253
"mean_ppa710","Shannon Morrison","Bowling Green","Black",0.19686047609923,-0.0261998415747786,-0.0170555238635726,0.0197400937139932
"mean_ppa711","Shiel Wood","Army","White",0.0346494434666676,0.00147910894286102,-0.0241350112331433,0.00568641434096545
"mean_ppa712","Spence Nowinsky","Miami (OH)","White",0.0340060485596365,-0.0318180710353818,0.0101753558025586,-0.0258764371614307
"mean_ppa713","Spencer Danielson","Boise State","White",0.184524290234376,0.0798019880019415,-0.0231859673218232,0.103339965989928
"mean_ppa714","Stacy Collins","Utah State","White",-0.056368257897134,-0.012840286390792,0.024859170395878,-0.0154207451329712
"mean_ppa715","Steve Brown","Kentucky","Black",0.0413019881432401,-0.0332424004751829,-0.0273213567115451,-0.0468106485254989
"mean_ppa716","Steve Clinkscale","Cincinnati","Black",-0.0306396755019022,0.0312936017465555,-0.00919618566538707,0.0236983833663577
"mean_ppa717","Steve Dunlap","Marshall","White",0.0512838184456453,0.0155535830536022,-0.0523457615943496,0.00908537873771698
"mean_ppa718","Steve Ellis","Middle Tennessee","Black",0.0868329867047171,0.0487549696166936,-0.0291762842782454,0.0739295231537224
"mean_ppa719","Steve Morrison","Western Michigan","White",0.0944886543301424,0.0848329943798717,-0.039722581857686,0.120988475170635
"mean_ppa720","Steve Russ","Syracuse","White",0.0299248671412155,0.0338384064732608,-0.023044254379017,0.02502011508644
"mean_ppa721","Steve Stanard","Tulane","White",0.163628718117417,0.00453262414455902,0.000998655552723687,0.0419851747935916
"mean_ppa722","Steve Stanard","Wyoming","White",0.172516342816977,0.00535270170105623,0.0235818156475594,-0.00293957566843978
"mean_ppa723","Steve Wilks","Missouri","Black",0.0059243284814465,0.00546474007187542,0.000227124394831635,0.0147043643457244
"mean_ppa724","Taver Johnson","Temple","Black",0.0441543604548684,-0.00523958874247388,-0.0283589078617116,0.00539398593466489
"mean_ppa725","Ted Roof","Appalachian State","White",0.00259088462994382,0.0497436117889197,0.0115171828792035,0.0608996763823041
"mean_ppa726","Ted Roof","Auburn","White",0.163141212933755,0.0712527281863785,-0.0327765555794791,0.0887095347096408
"mean_ppa727","Ted Roof","Georgia Tech","White",0.0265496334044851,0.0132946449621425,0.0274381741724521,0.0249214909513273
"mean_ppa728","Ted Roof","Minnesota","White",0.0723370423035629,-0.0197106629332459,-0.00155408841480936,-0.0141964994327906
"mean_ppa729","Ted Roof","NC State","White",-0.113835846277836,-0.0134549686480517,-0.0551678949934323,-0.0452978201935815
"mean_ppa730","Ted Roof","Penn State","White",0.359962704075102,0.132022392803911,-0.0438305487996442,0.159848834972871
"mean_ppa731","Ted Roof","Vanderbilt","White",-0.0314300483501594,-0.0108767738158467,-0.000252842155792743,0.00351024872851619
"mean_ppa732","Tem Lukabu","Boston College","Black",-0.154017416223847,-0.0252558891272419,0.0286045138280172,-0.0299746236676811
"mean_ppa733","Teryl Austin","Florida","Black",0.0517729589521318,0.00714880485887087,0.0129488263293212,-0.00218943478095679
"mean_ppa734","Thom Kaumeyer","Hawai'i","White",0.0121657961851507,-0.00506822930863537,0.035057559409891,-0.0271739590469867
"mean_ppa735","Thom Kaumeyer","Tulane","White",0.00391316407461419,0.0317441543629098,-0.0372061852662174,0.0529933335542345
"mean_ppa736","Tim Banks","Central Michigan","Black",0.0243010855424016,-0.0184870799679183,0.00180492120907794,0.0189163973697709
"mean_ppa737","Tim Banks","Cincinnati","Black",0.0762457817895974,0.0331181172542594,-0.0316923886308735,-0.00209285737457399
"mean_ppa738","Tim Banks","Illinois","Black",0.0607477301586657,-0.0172790597892827,0.00329245041702911,-0.0277536702741386
"mean_ppa739","Tim Banks","Penn State","Black",0.157616113425834,0.0325588240610432,-0.0785120046801428,0.0290576522772268
"mean_ppa740","Tim Banks","Tennessee","Black",-0.0547241473209614,-0.00753412952899624,0.0191059638882422,0.00560147656502014
"mean_ppa741","Tim Beckman","Oklahoma State","White",-0.0575477118975431,-0.0126323641442356,-0.0351967751253047,-0.0293671316634824
"mean_ppa742","Tim Billings","Wake Forest","White",0.159399766361825,0.0340183884051906,0.0643692486229049,0.0693585924758794
"mean_ppa743","Tim Daoust","Ball State","White",0.0205937508198605,-0.0454627376551844,0.0717579439670555,-0.0493900703702623
"mean_ppa744","Tim Daoust","Western Michigan","White",-0.110300215110804,-0.00766536036799204,-0.0239654175239794,0.0238124714711626
"mean_ppa745","Tim DeRuyter","Air Force","White",0.0155794343929114,-0.028325330611413,-0.0529817472487205,-0.0575161245038273
"mean_ppa746","Tim DeRuyter","California","White",-0.0546755521128843,-0.0273526034272923,0.0334241450843029,-0.0181433587969267
"mean_ppa747","Tim DeRuyter","Oregon","White",-0.114857029537291,-0.0339537302387207,0.0171241646716254,-0.0278226832321591
"mean_ppa748","Tim DeRuyter","Texas A&M","White",0.0821662004678398,-0.0114824342281347,-0.0360579827230431,-0.0428116924229009
"mean_ppa749","Tim Hauck","UNLV","White",-0.0318957089647784,-0.00551457519828147,0.0274799623057219,0.00834391824646491
"mean_ppa750","Tim Hundley","UTEP","White",0.0620430074744456,0.0246112106246049,-0.037037279998445,0.0801880247734091
"mean_ppa751","Tim Kish","Arizona","White",0.240410816955335,0.0557526194439799,-0.00637279708921593,0.077728919347189
"mean_ppa752","Tim Skipper","UNLV","Black",-0.174852632584929,-0.0652677604197289,0.056531721525174,0.000694780394116634
"mean_ppa753","Tim Tibesar","Kansas State","White",0.238073360822691,0.0669796084208997,-0.0501386423946623,0.0547894498121933
"mean_ppa754","Tim Tibesar","Oregon State","White",-0.177225284474414,-0.0637246153741381,0.0845324920508355,-0.0593085475811536
"mean_ppa755","Tim Tibesar","Purdue","White",0.00717439436580951,-0.016735447916736,0.0207729705432764,-0.0434345796188059
"mean_ppa756","Tim Walton","Memphis","Black",-0.0816428687430106,-0.0645522839037064,0.0956325521801885,-0.0651307342699856
"mean_ppa757","Tim Walton","Miami","Black",0.162825866470686,0.125634973070601,-0.145430593187818,0.134955413466603
"mean_ppa758","Todd Bradford","Maryland","White",0.0246409642704447,0.00698876525282743,0.0116865360978905,-0.0066443218305382
"mean_ppa759","Todd Bradford","Southern Mississippi","White",0.0838012622215897,0.00282542894698623,-0.0313209237691575,-0.00854744751206576
"mean_ppa760","Todd Grantham","Florida","White",-0.0131725720443807,0.000390244089982894,-0.0123344726855673,0.0292090786586746
"mean_ppa761","Todd Grantham","Georgia","White",0.0509249734985939,-0.0293524979934534,-0.00818569195802768,-0.00788625306439311
"mean_ppa762","Todd Grantham","Louisville","White",0.0186098480344039,-0.023880728005568,-0.0163394218863754,-0.0549726812082658
"mean_ppa763","Todd Grantham","Mississippi State","White",-0.121849881423373,-0.0424961536821177,0.0175534618525304,-0.0350163779829787
"mean_ppa764","Todd Orlando","Florida International","White",0.0532168600548347,-0.0404903284323629,0.0162932840967172,-0.0194890887037178
"mean_ppa765","Todd Orlando","Houston","White",0.0731758329267334,-0.000918070013266992,0.0395175778717133,0.00173562846649689
"mean_ppa766","Todd Orlando","Texas","White",0.0965877282167555,0.0120053409667942,0.0126021134968214,0.0636354630088499
"mean_ppa767","Todd Orlando","USC","White",-0.143132354670766,-0.0568219080154795,0.0426793221284558,-0.0361304982196878
"mean_ppa768","Todd Orlando","Utah State","White",0.0712086260432923,-0.0250493323843579,0.0646166891794564,-0.0108716854520923
"mean_ppa769","Tom Allen","South Florida","White",0.0324068095938144,-0.00377896691349916,-0.0794510674882599,-0.0753364696454293
"mean_ppa770","Tom Bradley","UCLA","White",0.0636027635618271,0.0290810695758043,0.032587307432378,0.0394588474612366
"mean_ppa771","Tom Hayes","Kansas State","White",0.186814244725636,0.0282402042447397,-0.0206996043635438,0.0352048579600196
"mean_ppa772","Tom Kaufman","Kent State","White",0.0250983579229919,0.0473935463179621,-0.000393714997711708,0.0767472801092429
"mean_ppa773","Tom Masella","UMass","White",0.131610127215776,0.0209798831253983,-0.0131809198274686,0.0214372277917819
"mean_ppa774","Tom Mason","Hawai'i","White",0.00912312744347668,0.0413875116567226,-0.0333746216558543,0.0530091195209669
"mean_ppa775","Tom Mason","SMU","White",0.184995526828481,0.0465512637341721,-0.0605115005514969,0.0105813366181741
"mean_ppa776","Tom Mason","UTEP","White",-0.0528868965417118,0.0338082838313036,-0.0131066969692532,0.0760692061503691
"mean_ppa777","Tom Matukewicz","Toledo","White",0.367929983753973,0.0900712164605519,-0.0463877732125513,0.0901639075722965
"mean_ppa778","Tommy Restivo","UMass","White",-0.148237036333786,-0.0357686618399399,-0.0508819103895484,-0.0294033001843665
"mean_ppa779","Tommy Spangler","Louisiana Tech","White",0.0405799755479823,-0.0282593258786948,-0.00457919153073555,-0.0351075504809567
"mean_ppa780","Tommy Thigpen","North Carolina","Black",-0.0706214905121921,0.0243972652155861,0.0218931697043775,0.055703538695527
"mean_ppa781","Tommy West","Southern Mississippi","White",0.166733392760902,0.15749300273186,-0.0958802030685502,0.141893737416965
"mean_ppa782","Tommy West","UAB","White",0.0512251759066782,-0.0469329958942508,-0.0032606882637064,-0.0454259442155335
"mean_ppa783","Tony Gibson","NC State","White",-0.0112777661195911,0.00228535818058823,-0.00427197066831081,-0.00687187409316348
"mean_ppa784","Tony Gibson","West Virginia","White",0.129264470872373,0.0223225651261141,-0.0048815466965561,0.024046512386425
"mean_ppa785","Tony Pecoraro","Florida Atlantic","White",-0.0900580102913523,-0.0629881756818437,0.0778501578303892,-0.052381651505515
"mean_ppa786","Tony Pecoraro","Southern Mississippi","White",0.0468301022167311,0.00732805621150506,-0.05476078175756,0.00381123554230478
"mean_ppa787","Tony White","Syracuse","Black",-0.214375236023304,-0.0866518532780122,0.0201389695178184,-0.0689359982986947
"mean_ppa788","Tosh Lupoi","Alabama","White",0.0957196681286161,0.0768987615345468,-0.025686797053533,0.0532208239643689
"mean_ppa789","Tracy Claeys","Minnesota","White",-0.0613681259136097,-0.0333799851374083,0.0162395544414567,-0.0656247857110832
"mean_ppa790","Tracy Claeys","Northern Illinois","White",0.130151033279161,0.0120721910290604,-0.0221039636672831,-0.0098940342835343
"mean_ppa791","Tracy Claeys","Washington State","White",0.061870081392036,0.035061427341433,-0.064345354432997,0.032526055624655
"mean_ppa792","Travaris Robinson","South Carolina","Black",0.0257019016019662,-0.0223105419211993,0.00987483036455439,-0.0350224540309785
"mean_ppa793","Travis Pearson","South Alabama","Black",0.111416711850488,0.0133895711906445,-0.00929734567868218,-0.0302116163965338
"mean_ppa794","Travis Williams","UCF","Black",-0.096755048827113,-0.00573064984723409,-0.00684258531819826,-0.00219257067075207
"mean_ppa795","Troy Reffett","Louisiana Monroe","White",-0.0336807675491553,-0.0498839573355953,0.000190908537663431,0.00873516011650793
"mean_ppa796","Troy Reffett","New Mexico","White",0.206204573100667,0.0525641081378993,-0.0763834482681691,0.0260391217671234
"mean_ppa797","Troy Reffett","North Texas","White",0.0290584138372776,0.0378593412537063,-0.00691369051652227,0.0690549796959558
"mean_ppa798","Tyler Stockton","Ball State","Black",-0.0997462367540702,-0.00349246021445904,-0.0446318343231974,-0.028747302950467
"mean_ppa799","Tyrone Nix","Middle Tennessee","Black",0.00446485454636849,0.00197545803010951,0.0201743419797613,-0.000783875703713355
"mean_ppa800","Tyrone Nix","Ole Miss","Black",-0.0536594595032755,-0.0242994743826192,-0.0362501645805045,-0.0528337391111813
"mean_ppa801","Tyrone Nix","South Carolina","Black",0.107741284428063,0.0142558801082314,-0.019285251740327,0.0114556628869731
"mean_ppa802","Tyrone Nix","UT San Antonio","Black",0.0255331383369223,0.00694190064843131,-0.0236956093749162,0.00758062146084199
"mean_ppa803","Tyson Summers","Colorado","White",0.0417056618919663,0.00643619963157754,0.0654760330039909,0.0109186343049815
"mean_ppa804","Tyson Summers","Colorado State","White",-0.0635448188174027,-0.0167002262108223,0.13686203869063,-0.0286281467647052
"mean_ppa805","Tyson Summers","UCF","White",0.212254837108239,0.0711828481521922,-0.0611745102460063,0.036815149083777
"mean_ppa806","Van Malone","SMU","Black",-0.121326198877249,-0.0610922962216842,0.0370394139598866,-0.0961849090198078
"mean_ppa807","Vance Bedford","Louisville","Black",0.0756408021249913,0.0416045912539304,-0.0725060018098136,-0.0117208856669472
"mean_ppa808","Vance Bedford","Texas","Black",0.185163946774275,0.0692254323552355,-0.0889934748570702,0.00891964174696624
"mean_ppa809","Vantz Singletary","Liberty","Black",-0.256603523642632,-0.0482588976819031,0.0718915965031392,-0.0375485188968335
"mean_ppa810","Vic Fangio","Stanford","White",-0.0983511566060389,-0.0580178948527323,0.00736974308518082,-0.0429061761643061
"mean_ppa811","Vic Koenning","Illinois","White",0.00513340255030673,-0.0038632166739907,-0.0189472671391737,0.0109505203518219
"mean_ppa812","Vic Koenning","Kansas State","White",0.0541575904170661,-0.0119427659099036,0.00129210562264898,-0.0131010918512817
"mean_ppa813","Vic Koenning","Troy","White",0.00929513023261105,0.0288212861741478,0.0200830154291766,0.0352051037383416
"mean_ppa814","Vic Koenning","West Virginia","White",-0.0176530345491933,0.0665526287774474,-0.0292303168811729,0.084058261746735
"mean_ppa815","Vic Shealy","Kansas","White",-0.0321944321946198,0.0294142607866899,-0.102529325974848,-0.0361498075500125
"mean_ppa816","Vic Shealy","UNLV","White",0.11758442157255,-0.0139030374682091,-0.0131515465828478,-0.0658024561827427
"mean_ppa817","Victor Santa Cruz","Hawai'i","Other",-0.144712152319018,-0.0774999623004865,0.0285280340692673,-0.0548445109241318
"mean_ppa818","Vince Kehres","Toledo","White",-0.235160114534608,-0.0497087286577975,0.0225474294462955,-0.0289596639889824
"mean_ppa819","Vince Okruch","Illinois","White",0.000240135502708433,-0.0514362597156542,-0.00343195323478493,-0.0394872706497022
"mean_ppa820","Vincent Brown","Connecticut","Black",0.11826122063952,0.0999473489706842,-0.100757346318078,0.0485948768347196
"mean_ppa821","Wally Burnham","Iowa State","White",-0.0168090502116697,0.00222328232390268,-0.00677162256998923,0.00712884570431005
"mean_ppa822","Wayne Bolt","Iowa State","White",0.0044200780714504,-0.00276263736325494,-0.00647700043541025,-0.0373832354765282
"mean_ppa823","Wesley McGriff","Ole Miss","Black",0.0206551935014193,0.0183502479195336,-0.0209426390627396,0.0314461120385734
"mean_ppa824","Will Muschamp","Auburn","White",-0.111503269347426,-0.0110664560757673,0.0373661782886404,0.0049556681231171
"mean_ppa825","Will Muschamp","Texas","White",-0.0424424881574174,0.0154588779360665,-0.0515182479055428,0.0241586886974622
"mean_ppa826","William Inge","Buffalo","Black",0.0609150821194102,-0.0986140133859364,-0.0108676224701295,-0.120303809596688
"mean_ppa827","William Inge","Fresno State","Black",0.0549982841231019,0.010174354290012,0.00711411907851378,0.0038344098608129
"mean_ppa828","William Inge","Indiana","Black",-0.0745992719451897,-0.0509919971322733,0.0183066882659569,-0.0467537044484085
"mean_ppa829","Willy Robinson","Arkansas","White",0.27142068724483,0.096146190425586,-0.0960122066620311,0.133307941140583
"mean_ppa830","Zac Alley","Louisiana Monroe","White",-0.000804823560945578,0.00770705330998278,-0.0452619070242949,0.0370973236172746
"mean_ppa831","Zac Spavital","Texas State","White",-0.0330287041404002,-0.018169380634071,0.0211622342340205,-0.0213221052124021
"mean_ppa832","Zach Arnett","Mississippi State","White",0.0192386380911621,-0.0112868609920477,0.00638738428934818,0.0226692105348274
"mean_ppa833","Zach Arnett","San Diego State","White",0.25601339315207,0.0927411404831409,-0.0405677116813282,0.138308163787818
