"","College","Season","Coach","username","Coach.1","Role","Race"
"2129","Texas Tech",2012,"Tommy Tuberville","tommy-tuberville","Tommy Tuberville","Head Coach","White"
"2130","Texas Tech",2013,"Kliff Kingsbury","kliff-kingsbury","Kliff Kingsbury","Head Coach/Quarterbacks Coach","White"
"2131","Texas Tech",2014,"Kliff Kingsbury","kliff-kingsbury","Kliff Kingsbury","Head Coach/Quarterbacks Coach","White"
"2132","Texas Tech",2015,"Kliff Kingsbury","kliff-kingsbury","Kliff Kingsbury","Head Coach/Quarterbacks Coach","White"
"2133","Texas Tech",2016,"Kliff Kingsbury","kliff-kingsbury","Kliff Kingsbury","Head Coach/Quarterbacks Coach","White"
"2134","Texas Tech",2017,"Kliff Kingsbury","kliff-kingsbury","Kliff Kingsbury","Head Coach/Quarterbacks Coach","White"
"2135","Texas Tech",2018,"Kliff Kingsbury","kliff-kingsbury","Kliff Kingsbury","Head Coach","White"
"2136","Texas Tech",2019,"Matt Wells","matt-wells","Matt Wells","Head Coach","White"
"2137","Texas Tech",2020,"Matt Wells","matt-wells","Matt Wells","Head Coach","White"
"2138","Texas Tech",2021,"Matt Wells","matt-wells","Matt Wells","Head Coach","White"
"2139","Toledo",2000,"Gary Pinkel","gary-pinkel","Gary Pinkel","Head Coach","White"
"2140","Toledo",2001,"Tom Amstutz","tom-amstutz","Tom Amstutz","Head Coach","White"
"2141","Toledo",2002,"Tom Amstutz","tom-amstutz","Tom Amstutz","Head Coach","White"
"2142","Toledo",2003,"Tom Amstutz","tom-amstutz","Tom Amstutz","Head Coach","White"
"2143","Toledo",2004,"Tom Amstutz","tom-amstutz","Tom Amstutz","Head Coach","White"
"2144","Toledo",2005,"Tom Amstutz","tom-amstutz","Tom Amstutz","Head Coach","White"
"2145","Toledo",2006,"Tom Amstutz","tom-amstutz","Tom Amstutz","Head Coach","White"
"2146","Toledo",2007,"Tom Amstutz","tom-amstutz","Tom Amstutz","Head Coach","White"
"2147","Toledo",2008,"Tom Amstutz","tom-amstutz","Tom Amstutz","Head Coach","White"
"2148","Toledo",2009,"Tim Beckman","tim-beckman","Tim Beckman","Head Coach","White"
"2149","Toledo",2010,"Tim Beckman","tim-beckman","Tim Beckman","Head Coach","White"
"2150","Toledo",2011,"Tim Beckman","tim-beckman","Tim Beckman","Head Coach","White"
"2151","Toledo",2012,"Matt Campbell","matt-campbell","Matt Campbell","Head Coach","White"
"2152","Toledo",2013,"Matt Campbell","matt-campbell","Matt Campbell","Head Coach","White"
"2153","Toledo",2014,"Matt Campbell","matt-campbell","Matt Campbell","Head Coach","White"
"2154","Toledo",2015,"Matt Campbell","matt-campbell","Matt Campbell","Head Coach","White"
"2155","Toledo",2016,"Jason Candle","jason-candle","Jason Candle","Head Coach","White"
"2156","Toledo",2017,"Jason Candle","jason-candle","Jason Candle","Head Coach","White"
"2157","Toledo",2018,"Jason Candle","jason-candle","Jason Candle","Head Coach","White"
"2158","Toledo",2019,"Jason Candle","jason-candle","Jason Candle","Head Coach","White"
"2159","Toledo",2020,"Jason Candle","jason-candle","Jason Candle","Head Coach","White"
"2160","Toledo",2021,"Jason Candle","jason-candle","Jason Candle","Head Coach","White"
"2161","Troy",2001,"Larry Blakeney","larry-blakeney","Larry Blakeney","Head Coach","White"
"2162","Troy",2002,"Larry Blakeney","larry-blakeney","Larry Blakeney","Head Coach","White"
"2163","Troy",2003,"Larry Blakeney","larry-blakeney","Larry Blakeney","Head Coach","White"
"2164","Troy",2004,"Larry Blakeney","larry-blakeney","Larry Blakeney","Head Coach","White"
"2165","Troy",2005,"Larry Blakeney","larry-blakeney","Larry Blakeney","Head Coach","White"
"2166","Troy",2006,"Larry Blakeney","larry-blakeney","Larry Blakeney","Head Coach","White"
"2167","Troy",2007,"Larry Blakeney","larry-blakeney","Larry Blakeney","Head Coach","White"
"2168","Troy",2008,"Larry Blakeney","larry-blakeney","Larry Blakeney","Head Coach","White"
"2169","Troy",2009,"Larry Blakeney","larry-blakeney","Larry Blakeney","Head Coach","White"
"2170","Troy",2010,"Larry Blakeney","larry-blakeney","Larry Blakeney","Head Coach","White"
"2171","Troy",2011,"Larry Blakeney","larry-blakeney","Larry Blakeney","Head Coach","White"
"2172","Troy",2012,"Larry Blakeney","larry-blakeney","Larry Blakeney","Head Coach","White"
"2173","Troy",2013,"Larry Blakeney","larry-blakeney","Larry Blakeney","Head Coach","White"
"2174","Troy",2014,"Larry Blakeney","larry-blakeney","Larry Blakeney","Head Coach","White"
"2175","Troy",2015,"Neal Brown","neal-brown","Neal Brown","Head Coach","White"
"2176","Troy",2016,"Neal Brown","neal-brown","Neal Brown","Head Coach","White"
"2177","Troy",2017,"Neal Brown","neal-brown","Neal Brown","Head Coach","White"
"2178","Troy",2018,"Neal Brown","neal-brown","Neal Brown","Head Coach","White"
"2179","Troy",2019,"Chip Lindsey","chip-lindsey","Chip Lindsey","Head Coach","White"
"2180","Troy",2020,"Chip Lindsey","chip-lindsey","Chip Lindsey","Head Coach/Quarterbacks Coach","White"
"2181","Troy",2021,"Chip Lindsey","chip-lindsey","Chip Lindsey","Head Coach","White"
"2182","Tulane",2000,"Chris Scelfo","chris-scelfo","Chris Scelfo","Head Coach","White"
"2183","Tulane",2001,"Chris Scelfo","chris-scelfo","Chris Scelfo","Head Coach","White"
"2184","Tulane",2002,"Chris Scelfo","chris-scelfo","Chris Scelfo","Head Coach","White"
"2185","Tulane",2003,"Chris Scelfo","chris-scelfo","Chris Scelfo","Head Coach","White"
"2186","Tulane",2004,"Chris Scelfo","chris-scelfo","Chris Scelfo","Head Coach","White"
"2187","Tulane",2005,"Chris Scelfo","chris-scelfo","Chris Scelfo","Head Coach","White"
"2188","Tulane",2006,"Chris Scelfo","chris-scelfo","Chris Scelfo","Head Coach","White"
"2189","Tulane",2007,"Bob Toledo","bob-toledo","Bob Toledo","Head Coach","White"
"2190","Tulane",2008,"Bob Toledo","bob-toledo","Bob Toledo","Head Coach","White"
"2191","Tulane",2009,"Bob Toledo","bob-toledo","Bob Toledo","Head Coach","White"
"2192","Tulane",2010,"Bob Toledo","bob-toledo","Bob Toledo","Head Coach","White"
"2193","Tulane",2011,"Bob Toledo","bob-toledo","Bob Toledo","Head Coach","White"
"2194","Tulane",2012,"Curtis Johnson","curtis-johnson","Curtis Johnson","Head Coach","Black"
"2195","Tulane",2013,"Curtis Johnson","curtis-johnson","Curtis Johnson","Head Coach","Black"
"2196","Tulane",2014,"Curtis Johnson","curtis-johnson","Curtis Johnson","Head Coach","Black"
"2197","Tulane",2015,"Curtis Johnson","curtis-johnson","Curtis Johnson","Head Coach","Black"
"2198","Tulane",2016,"Willie Fritz","willie-fritz","Willie Fritz","Head Coach","White"
"2199","Tulane",2017,"Willie Fritz","willie-fritz","Willie Fritz","Head Coach","White"
"2200","Tulane",2018,"Willie Fritz","willie-fritz","Willie Fritz","Head Coach","White"
"2201","Tulane",2019,"Willie Fritz","willie-fritz","Willie Fritz","Head Coach","White"
"2202","Tulane",2020,"Willie Fritz","willie-fritz","Willie Fritz","Head Coach","White"
"2203","Tulane",2021,"Willie Fritz","willie-fritz","Willie Fritz","Head Coach","White"
"2204","Tulsa",2000,"Keith Burns","keith-burns","Keith Burns","Head Coach","White"
"2205","Tulsa",2001,"Keith Burns","keith-burns","Keith Burns","Head Coach","White"
"2206","Tulsa",2002,"Keith Burns","keith-burns","Keith Burns","Head Coach","White"
"2207","Tulsa",2003,"Steve Kragthorpe","steve-kragthorpe","Steve Kragthorpe","Head Coach","White"
"2208","Tulsa",2004,"Steve Kragthorpe","steve-kragthorpe","Steve Kragthorpe","Head Coach","White"
"2209","Tulsa",2005,"Steve Kragthorpe","steve-kragthorpe","Steve Kragthorpe","Head Coach","White"
"2210","Tulsa",2006,"Steve Kragthorpe","steve-kragthorpe","Steve Kragthorpe","Head Coach","White"
"2211","Tulsa",2007,"Todd Graham","todd-graham","Todd Graham","Head Coach","White"
"2212","Tulsa",2008,"Todd Graham","todd-graham","Todd Graham","Head Coach","White"
"2213","Tulsa",2009,"Todd Graham","todd-graham","Todd Graham","Head Coach","White"
"2214","Tulsa",2010,"Todd Graham","todd-graham","Todd Graham","Head Coach","White"
"2215","Tulsa",2011,"Bill Blankenship","bill-blankenship","Bill Blankenship","Head Coach","White"
"2216","Tulsa",2012,"Bill Blankenship","bill-blankenship","Bill Blankenship","Head Coach","White"
"2217","Tulsa",2013,"Bill Blankenship","bill-blankenship","Bill Blankenship","Head Coach","White"
"2218","Tulsa",2014,"Bill Blankenship","bill-blankenship","Bill Blankenship","Head Coach","White"
"2219","Tulsa",2015,"Philip Montgomery","philip-montgomery","Philip Montgomery","Head Coach","White"
"2220","Tulsa",2016,"Philip Montgomery","philip-montgomery","Philip Montgomery","Head Coach/Offensive Coordinator","White"
"2221","Tulsa",2017,"Philip Montgomery","philip-montgomery","Philip Montgomery","Head Coach/Offensive Coordinator","White"
"2222","Tulsa",2018,"Philip Montgomery","philip-montgomery","Philip Montgomery","Head Coach/Offensive Coordinator","White"
"2223","Tulsa",2019,"Philip Montgomery","philip-montgomery","Philip Montgomery","Head Coach/Offensive Coordinator","White"
"2224","Tulsa",2020,"Philip Montgomery","philip-montgomery","Philip Montgomery","Head Coach/Offensive Coordinator","White"
"2225","Tulsa",2021,"Philip Montgomery","philip-montgomery","Philip Montgomery","Head Coach","White"
"2226","UAB",2000,"Watson Brown","watson-brown","Watson Brown","Head Coach","White"
"2227","UAB",2001,"Watson Brown","watson-brown","Watson Brown","Head Coach","White"
"2228","UAB",2002,"Watson Brown","watson-brown","Watson Brown","Head Coach","White"
"2229","UAB",2003,"Watson Brown","watson-brown","Watson Brown","Head Coach","White"
"2230","UAB",2004,"Watson Brown","watson-brown","Watson Brown","Head Coach","White"
"2231","UAB",2005,"Watson Brown","watson-brown","Watson Brown","Head Coach","White"
"2232","UAB",2006,"Watson Brown","watson-brown","Watson Brown","Head Coach","White"
"2233","UAB",2007,"Neil Callaway","neil-callaway","Neil Callaway","Head Coach","White"
"2234","UAB",2008,"Neil Callaway","neil-callaway","Neil Callaway","Head Coach","White"
"2235","UAB",2009,"Neil Callaway","neil-callaway","Neil Callaway","Head Coach","White"
"2236","UAB",2010,"Neil Callaway","neil-callaway","Neil Callaway","Head Coach","White"
"2237","UAB",2011,"Neil Callaway","neil-callaway","Neil Callaway","Head Coach","White"
"2238","UAB",2012,"Garrick McGee","garrick-mcgee","Garrick McGee","Head Coach","Black"
"2239","UAB",2013,"Garrick McGee","garrick-mcgee","Garrick McGee","Head Coach","Black"
"2240","UAB",2014,"Bill Clark","bill-clark","Bill Clark","Head Coach","White"
"2241","UAB",2017,"Bill Clark","bill-clark","Bill Clark","Head Coach","White"
"2242","UAB",2018,"Bill Clark","bill-clark","Bill Clark","Head Coach","White"
"2243","UAB",2019,"Bill Clark","bill-clark","Bill Clark","Head Coach","White"
"2244","UAB",2020,"Bill Clark","bill-clark","Bill Clark","Head Coach","White"
"2245","UAB",2021,"Bill Clark","bill-clark","Bill Clark","Head Coach","White"
"2246","UCF",2000,"Mike Kruczek","mike-kruczek","Mike Kruczek","Head Coach/Offensive Coordinator","White"
"2247","UCF",2001,"Mike Kruczek","mike-kruczek","Mike Kruczek","Head Coach","White"
"2248","UCF",2002,"Mike Kruczek","mike-kruczek","Mike Kruczek","Head Coach","White"
"2249","UCF",2003,"Mike Kruczek","mike-kruczek","Mike Kruczek","Head Coach","White"
"2250","UCF",2004,"George O'Leary","george-oleary","George O'Leary","Head Coach","White"
"2251","UCF",2005,"George O'Leary","george-oleary","George O'Leary","Head Coach","White"
"2252","UCF",2006,"George O'Leary","george-oleary","George O'Leary","Head Coach","White"
"2253","UCF",2007,"George O'Leary","george-oleary","George O'Leary","Head Coach","White"
"2254","UCF",2008,"George O'Leary","george-oleary","George O'Leary","Head Coach","White"
"2255","UCF",2009,"George O'Leary","george-oleary","George O'Leary","Head Coach","White"
"2256","UCF",2010,"George O'Leary","george-oleary","George O'Leary","Head Coach","White"
"2257","UCF",2011,"George O'Leary","george-oleary","George O'Leary","Head Coach","White"
"2258","UCF",2012,"George O'Leary","george-oleary","George O'Leary","Head Coach","White"
"2259","UCF",2013,"George O'Leary","george-oleary","George O'Leary","Head Coach","White"
"2260","UCF",2014,"George O'Leary","george-oleary","George O'Leary","Head Coach","White"
"2261","UCF",2015,"George O'Leary","george-oleary","George O'Leary","Head Coach","White"
"2262","UCF",2016,"Scott Frost","scott-frost","Scott Frost","Head Coach","White"
"2263","UCF",2017,"Scott Frost","scott-frost","Scott Frost","Head Coach","White"
"2264","UCF",2018,"Josh Heupel","josh-heupel","Josh Heupel","Head Coach","White"
"2265","UCF",2019,"Josh Heupel","josh-heupel","Josh Heupel","Head Coach","White"
"2266","UCF",2020,"Josh Heupel","josh-heupel","Josh Heupel","Head Coach","White"
"2267","UCF",2021,"Gus Malzahn","gus-malzahn","Gus Malzahn","Head Coach","White"
"2268","UCLA",2000,"Bob Toledo","bob-toledo","Bob Toledo","Head Coach","White"
"2269","UCLA",2001,"Bob Toledo","bob-toledo","Bob Toledo","Head Coach","White"
"2270","UCLA",2002,"Bob Toledo","bob-toledo","Bob Toledo","Head Coach","White"
"2271","UCLA",2003,"Karl Dorrell","karl-dorrell","Karl Dorrell","Head Coach","Black"
"2272","UCLA",2004,"Karl Dorrell","karl-dorrell","Karl Dorrell","Head Coach","Black"
"2273","UCLA",2005,"Karl Dorrell","karl-dorrell","Karl Dorrell","Head Coach","Black"
"2274","UCLA",2006,"Karl Dorrell","karl-dorrell","Karl Dorrell","Head Coach","Black"
"2275","UCLA",2007,"Karl Dorrell","karl-dorrell","Karl Dorrell","Head Coach","Black"
"2276","UCLA",2008,"Rick Neuheisel","rick-neuheisel","Rick Neuheisel","Head Coach","White"
"2277","UCLA",2009,"Rick Neuheisel","rick-neuheisel","Rick Neuheisel","Head Coach","White"
"2278","UCLA",2010,"Rick Neuheisel","rick-neuheisel","Rick Neuheisel","Head Coach","White"
"2279","UCLA",2011,"Rick Neuheisel","rick-neuheisel","Rick Neuheisel","Head Coach","White"
"2280","UCLA",2012,"Jim L. Mora","jim-l-mora","Jim L. Mora","Head Coach","White"
"2281","UCLA",2013,"Jim L. Mora","jim-l-mora","Jim L. Mora","Head Coach","White"
"2282","UCLA",2014,"Jim L. Mora","jim-l-mora","Jim L. Mora","Head Coach","White"
"2283","UCLA",2015,"Jim L. Mora","jim-l-mora","Jim L. Mora","Head Coach","White"
"2284","UCLA",2016,"Jim L. Mora","jim-l-mora","Jim L. Mora","Head Coach","White"
"2285","UCLA",2017,"Jim L. Mora","jim-l-mora","Jim L. Mora","Head Coach","White"
"2286","UCLA",2018,"Chip Kelly","chip-kelly","Chip Kelly","Head Coach/Offensive Coordinator","White"
"2287","UCLA",2019,"Chip Kelly","chip-kelly","Chip Kelly","Head Coach","White"
"2288","UCLA",2020,"Chip Kelly","chip-kelly","Chip Kelly","Head Coach","White"
"2289","UCLA",2021,"Chip Kelly","chip-kelly","Chip Kelly","Head Coach","White"
"2290","Connecticut",2000,"Randy Edsall","randy-edsall","Randy Edsall","Head Coach","White"
"2291","Connecticut",2001,"Randy Edsall","randy-edsall","Randy Edsall","Head Coach","White"
"2292","Connecticut",2002,"Randy Edsall","randy-edsall","Randy Edsall","Head Coach","White"
"2293","Connecticut",2003,"Randy Edsall","randy-edsall","Randy Edsall","Head Coach","White"
"2294","Connecticut",2004,"Randy Edsall","randy-edsall","Randy Edsall","Head Coach","White"
"2295","Connecticut",2005,"Randy Edsall","randy-edsall","Randy Edsall","Head Coach","White"
"2296","Connecticut",2006,"Randy Edsall","randy-edsall","Randy Edsall","Head Coach","White"
"2297","Connecticut",2007,"Randy Edsall","randy-edsall","Randy Edsall","Head Coach","White"
"2298","Connecticut",2008,"Randy Edsall","randy-edsall","Randy Edsall","Head Coach","White"
"2299","Connecticut",2009,"Randy Edsall","randy-edsall","Randy Edsall","Head Coach","White"
"2300","Connecticut",2010,"Randy Edsall","randy-edsall","Randy Edsall","Head Coach","White"
"2301","Connecticut",2011,"Paul Pasqualoni","paul-pasqualoni","Paul Pasqualoni","Head Coach","White"
"2302","Connecticut",2012,"Paul Pasqualoni","paul-pasqualoni","Paul Pasqualoni","Head Coach","White"
"2303","Connecticut",2013,"Paul Pasqualoni","paul-pasqualoni","Paul Pasqualoni","Head Coach","White"
"2304","Connecticut",2014,"Bob Diaco","bob-diaco","Bob Diaco","Head Coach","White"
"2305","Connecticut",2015,"Bob Diaco","bob-diaco","Bob Diaco","Head Coach","White"
"2306","Connecticut",2016,"Bob Diaco","bob-diaco","Bob Diaco","Head Coach","White"
"2307","Connecticut",2017,"Randy Edsall","randy-edsall","Randy Edsall","Head Coach","White"
"2308","Connecticut",2018,"Randy Edsall","randy-edsall","Randy Edsall","Head Coach","White"
"2309","Connecticut",2019,"Randy Edsall","randy-edsall","Randy Edsall","Head Coach","White"
"2310","Connecticut",2020,"Randy Edsall","randy-edsall","Randy Edsall","Head Coach","White"
"2311","Connecticut",2021,"Randy Edsall","randy-edsall","Randy Edsall","Head Coach","White"
"2312","Louisiana Monroe",2021,"Terry Bowden","terry-bowden","Terry Bowden","Head Coach","White"
"2313","UMass",2021,"Walt Bell","walt-bell","Walt Bell","Head Coach","White"
"2314","UNLV",2000,"John Robinson","john-robinson","John Robinson","Head Coach","White"
"2315","UNLV",2001,"John Robinson","john-robinson","John Robinson","Head Coach","White"
"2316","UNLV",2002,"John Robinson","john-robinson","John Robinson","Head Coach","White"
"2317","UNLV",2003,"John Robinson","john-robinson","John Robinson","Head Coach","White"
"2318","UNLV",2004,"John Robinson","john-robinson","John Robinson","Head Coach","White"
"2319","UNLV",2005,"Mike Sanford Sr.","mike-sanford-sr","Mike Sanford Sr.","Head Coach","White"
"2320","UNLV",2006,"Mike Sanford Sr.","mike-sanford-sr","Mike Sanford Sr.","Head Coach","White"
"2321","UNLV",2007,"Mike Sanford Sr.","mike-sanford-sr","Mike Sanford Sr.","Head Coach","White"
"2322","UNLV",2008,"Mike Sanford Sr.","mike-sanford-sr","Mike Sanford Sr.","Head Coach","White"
"2323","UNLV",2009,"Mike Sanford Sr.","mike-sanford-sr","Mike Sanford Sr.","Head Coach","White"
"2324","UNLV",2010,"Bobby Hauck","bobby-hauck","Bobby Hauck","Head Coach","White"
"2325","UNLV",2011,"Bobby Hauck","bobby-hauck","Bobby Hauck","Head Coach","White"
"2326","UNLV",2012,"Bobby Hauck","bobby-hauck","Bobby Hauck","Head Coach","White"
"2327","UNLV",2013,"Bobby Hauck","bobby-hauck","Bobby Hauck","Head Coach","White"
"2328","UNLV",2014,"Bobby Hauck","bobby-hauck","Bobby Hauck","Head Coach","White"
"2329","UNLV",2015,"Tony Sanchez","tony-sanchez","Tony Sanchez","Head Coach","Other"
"2330","UNLV",2016,"Tony Sanchez","tony-sanchez","Tony Sanchez","Head Coach","Other"
"2331","UNLV",2017,"Tony Sanchez","tony-sanchez","Tony Sanchez","Head Coach","Other"
"2332","UNLV",2018,"Tony Sanchez","tony-sanchez","Tony Sanchez","Head Coach","Other"
"2333","UNLV",2019,"Tony Sanchez","tony-sanchez","Tony Sanchez","Head Coach","Other"
"2334","UNLV",2020,"Marcus Arroyo","marcus-arroyo","Marcus Arroyo","Head Coach","White"
"2335","UNLV",2021,"Marcus Arroyo","marcus-arroyo","Marcus Arroyo","Head Coach","White"
"2336","USC",2000,"Paul Hackett","paul-hackett","Paul Hackett","Head Coach","White"
"2337","USC",2001,"Pete Carroll","pete-carroll","Pete Carroll","Head Coach","White"
"2338","USC",2002,"Pete Carroll","pete-carroll","Pete Carroll","Head Coach/Defensive Coordinator","White"
"2339","USC",2003,"Pete Carroll","pete-carroll","Pete Carroll","Head Coach/Defensive Coordinator","White"
"2340","USC",2004,"Pete Carroll","pete-carroll","Pete Carroll","Head Coach/Defensive Coordinator","White"
"2341","USC",2005,"Pete Carroll","pete-carroll","Pete Carroll","Head Coach","White"
"2342","USC",2006,"Pete Carroll","pete-carroll","Pete Carroll","Head Coach","White"
"2343","USC",2007,"Pete Carroll","pete-carroll","Pete Carroll","Head Coach","White"
"2344","USC",2008,"Pete Carroll","pete-carroll","Pete Carroll","Head Coach","White"
"2345","USC",2009,"Pete Carroll","pete-carroll","Pete Carroll","Head Coach","White"
"2346","USC",2010,"Lane Kiffin","lane-kiffin","Lane Kiffin","Head Coach","White"
"2347","USC",2011,"Lane Kiffin","lane-kiffin","Lane Kiffin","Head Coach","White"
"2348","USC",2012,"Lane Kiffin","lane-kiffin","Lane Kiffin","Head Coach","White"
"2349","USC",2013,"Lane Kiffin","lane-kiffin","Lane Kiffin","Head Coach","White"
"2350","USC",2014,"Steve Sarkisian","steve-sarkisian","Steve Sarkisian","Head Coach","White"
"2351","USC",2015,"Steve Sarkisian","steve-sarkisian","Steve Sarkisian","Head Coach","White"
"2352","USC",2016,"Clay Helton","clay-helton","Clay Helton","Head Coach","White"
"2353","USC",2017,"Clay Helton","clay-helton","Clay Helton","Head Coach","White"
"2354","USC",2018,"Clay Helton","clay-helton","Clay Helton","Head Coach","White"
"2355","USC",2019,"Clay Helton","clay-helton","Clay Helton","Head Coach","White"
"2356","USC",2020,"Clay Helton","clay-helton","Clay Helton","Head Coach","White"
"2357","USC",2021,"Clay Helton","clay-helton","Clay Helton","Head Coach","White"
"2358","South Florida",2001,"Jim Leavitt","jim-leavitt","Jim Leavitt","Head Coach","White"
"2359","South Florida",2002,"Jim Leavitt","jim-leavitt","Jim Leavitt","Head Coach","White"
"2360","South Florida",2003,"Jim Leavitt","jim-leavitt","Jim Leavitt","Head Coach","White"
"2361","South Florida",2004,"Jim Leavitt","jim-leavitt","Jim Leavitt","Head Coach","White"
"2362","South Florida",2005,"Jim Leavitt","jim-leavitt","Jim Leavitt","Head Coach","White"
"2363","South Florida",2006,"Jim Leavitt","jim-leavitt","Jim Leavitt","Head Coach","White"
"2364","South Florida",2007,"Jim Leavitt","jim-leavitt","Jim Leavitt","Head Coach","White"
"2365","South Florida",2008,"Jim Leavitt","jim-leavitt","Jim Leavitt","Head Coach","White"
"2366","South Florida",2009,"Jim Leavitt","jim-leavitt","Jim Leavitt","Head Coach","White"
"2367","South Florida",2010,"Skip Holtz","skip-holtz","Skip Holtz","Head Coach","White"
"2368","South Florida",2011,"Skip Holtz","skip-holtz","Skip Holtz","Head Coach","White"
"2369","South Florida",2012,"Skip Holtz","skip-holtz","Skip Holtz","Head Coach","White"
"2370","South Florida",2013,"Willie Taggart","willie-taggart","Willie Taggart","Head Coach","Black"
"2371","South Florida",2014,"Willie Taggart","willie-taggart","Willie Taggart","Head Coach","Black"
"2372","South Florida",2015,"Willie Taggart","willie-taggart","Willie Taggart","Head Coach","Black"
"2373","South Florida",2016,"Willie Taggart","willie-taggart","Willie Taggart","Head Coach","Black"
"2374","South Florida",2017,"Charlie Strong","charlie-strong","Charlie Strong","Head Coach","Black"
"2375","South Florida",2018,"Charlie Strong","charlie-strong","Charlie Strong","Head Coach","Black"
"2376","South Florida",2019,"Charlie Strong","charlie-strong","Charlie Strong","Head Coach","Black"
"2377","South Florida",2020,"Jeff Scott","jeff-scott","Jeff Scott","Head Coach","White"
"2378","Utah",2000,"Ron McBride","ron-mcbride","Ron McBride","Head Coach","White"
"2379","Utah",2001,"Ron McBride","ron-mcbride","Ron McBride","Head Coach","White"
"2380","Utah",2002,"Ron McBride","ron-mcbride","Ron McBride","Head Coach","White"
"2381","Utah",2003,"Urban Meyer","urban-meyer","Urban Meyer","Head Coach","White"
"2382","Utah",2004,"Urban Meyer","urban-meyer","Urban Meyer","Head Coach","White"
"2383","Utah",2005,"Kyle Whittingham","kyle-whittingham","Kyle Whittingham","Head Coach","White"
"2384","Utah",2006,"Kyle Whittingham","kyle-whittingham","Kyle Whittingham","Head Coach","White"
"2385","Utah",2007,"Kyle Whittingham","kyle-whittingham","Kyle Whittingham","Head Coach","White"
"2386","Utah",2008,"Kyle Whittingham","kyle-whittingham","Kyle Whittingham","Head Coach","White"
"2387","Utah",2009,"Kyle Whittingham","kyle-whittingham","Kyle Whittingham","Head Coach","White"
"2388","Utah",2010,"Kyle Whittingham","kyle-whittingham","Kyle Whittingham","Head Coach","White"
"2389","Utah",2011,"Kyle Whittingham","kyle-whittingham","Kyle Whittingham","Head Coach","White"
"2390","Utah",2012,"Kyle Whittingham","kyle-whittingham","Kyle Whittingham","Head Coach","White"
"2391","Utah",2013,"Kyle Whittingham","kyle-whittingham","Kyle Whittingham","Head Coach","White"
"2392","Utah",2014,"Kyle Whittingham","kyle-whittingham","Kyle Whittingham","Head Coach","White"
"2393","Utah",2015,"Kyle Whittingham","kyle-whittingham","Kyle Whittingham","Head Coach","White"
"2394","Utah",2016,"Kyle Whittingham","kyle-whittingham","Kyle Whittingham","Head Coach","White"
"2395","Utah",2017,"Kyle Whittingham","kyle-whittingham","Kyle Whittingham","Head Coach","White"
"2396","Utah",2018,"Kyle Whittingham","kyle-whittingham","Kyle Whittingham","Head Coach","White"
"2397","Utah",2019,"Kyle Whittingham","kyle-whittingham","Kyle Whittingham","Head Coach","White"
"2398","Utah",2020,"Kyle Whittingham","kyle-whittingham","Kyle Whittingham","Head Coach","White"
"2399","Utah",2021,"Kyle Whittingham","kyle-whittingham","Kyle Whittingham","Head Coach","White"
"2400","Utah State",2000,"Mick Dennehy","mick-dennehy","Mick Dennehy","Head Coach","White"
"2401","Utah State",2001,"Mick Dennehy","mick-dennehy","Mick Dennehy","Head Coach","White"
"2402","Utah State",2002,"Mick Dennehy","mick-dennehy","Mick Dennehy","Head Coach","White"
"2403","Utah State",2003,"Mick Dennehy","mick-dennehy","Mick Dennehy","Head Coach","White"
"2404","Utah State",2004,"Mick Dennehy","mick-dennehy","Mick Dennehy","Head Coach","White"
"2405","Utah State",2005,"Brent Guy","brent-guy","Brent Guy","Head Coach","White"
"2406","Utah State",2006,"Brent Guy","brent-guy","Brent Guy","Head Coach","White"
"2407","Utah State",2007,"Brent Guy","brent-guy","Brent Guy","Head Coach","White"
"2408","Utah State",2008,"Brent Guy","brent-guy","Brent Guy","Head Coach","White"
"2409","Utah State",2009,"Gary Andersen","gary-anderson","Gary Andersen","Head Coach","White"
"2410","Utah State",2010,"Gary Andersen","gary-anderson","Gary Andersen","Head Coach","White"
"2411","Utah State",2011,"Gary Andersen","gary-anderson","Gary Andersen","Head Coach","White"
"2412","Utah State",2012,"Gary Andersen","gary-anderson","Gary Andersen","Head Coach","White"
"2413","Utah State",2013,"Matt Wells","matt-wells","Matt Wells","Head Coach","White"
"2414","Utah State",2014,"Matt Wells","matt-wells","Matt Wells","Head Coach","White"
"2415","Utah State",2015,"Matt Wells","matt-wells","Matt Wells","Head Coach","White"
"2416","Utah State",2016,"Matt Wells","matt-wells","Matt Wells","Head Coach","White"
"2417","Utah State",2017,"Matt Wells","matt-wells","Matt Wells","Head Coach","White"
"2418","Utah State",2018,"Matt Wells","matt-wells","Matt Wells","Head Coach","White"
"2419","Utah State",2019,"Gary Andersen","gary-anderson","Gary Andersen","Head Coach/Defensive Tackles Coach","White"
"2420","Utah State",2020,"Gary Andersen","gary-anderson","Gary Andersen","Head Coach","White"
"2421","Utah State",2021,"Blake Anderson","blake-anderson","Blake Anderson","Head Coach","White"
"2422","UTEP",2000,"Gary Nord","gary-nord","Gary Nord","Head Coach","White"
"2423","UTEP",2001,"Gary Nord","gary-nord","Gary Nord","Head Coach","White"
"2424","UTEP",2002,"Gary Nord","gary-nord","Gary Nord","Head Coach","White"
"2425","UTEP",2003,"Gary Nord","gary-nord","Gary Nord","Head Coach","White"
"2426","UTEP",2004,"Mike Price","mike-price","Mike Price","Head Coach","White"
"2427","UTEP",2005,"Mike Price","mike-price","Mike Price","Head Coach","White"
