"","College","Season","Coach","username","Coach.1","Role","Race"
"1326","Middle Tennessee",2014,"Steve Ellis","steve-ellis","Steve Ellis","Defensive Coordinator/Cornerbacks Coach","Black"
"1327","Middle Tennessee",2014,"Tyrone Nix","tyrone-nix","Tyrone Nix","Defensive Coordinator/Linebackers Coach","Black"
"1328","Middle Tennessee",2015,"Tyrone Nix","tyrone-nix","Tyrone Nix","Defensive Coordinator/Linebackers Coach","Black"
"1329","Middle Tennessee",2016,"Tyrone Nix","tyrone-nix","Tyrone Nix","Defensive Coordinator/Linebackers Coach","Black"
"1330","Middle Tennessee",2017,"Scott Shafer","scott-shafer","Scott Shafer","Defensive Coordinator/Safeties Coach","White"
"1331","Middle Tennessee",2018,"Scott Shafer","scott-shafer","Scott Shafer","Defensive Coordinator/Safeties Coach","White"
"1332","Middle Tennessee",2019,"Scott Shafer","scott-shafer","Scott Shafer","Defensive Coordinator/Safeties Coach","White"
"1333","Middle Tennessee",2020,"Scott Shafer","scott-shafer","Scott Shafer","Defensive Coordinator/Safeties Coach","White"
"1334","Middle Tennessee",2021,"Scott Shafer","scott-shafer","Scott Shafer","Safeties Coach/Defensive Coordinator","White"
"1335","Minnesota",2000,"David Gibbs","david-gibbs","David Gibbs","Defensive Coordinator/Defensive Backs Coach","White"
"1336","Minnesota",2001,"Moe Ankney","moe-ankney","Moe Ankney","Defensive Coordinator/Defensive Backs Coach","White"
"1337","Minnesota",2002,"Moe Ankney","moe-ankney","Moe Ankney","Defensive Coordinator/Defensive Ends Coach","White"
"1338","Minnesota",2003,"Greg Hudson","greg-hudson","Greg Hudson","Defensive Coordinator/Linebackers Coach","White"
"1339","Minnesota",2004,"Greg Hudson","greg-hudson","Greg Hudson","Defensive Coordinator/Linebackers Coach","White"
"1340","Minnesota",2005,"David Lockwood","david-lockwood","David Lockwood","Defensive Coordinator/Inside Linebackers Coach","Black"
"1341","Minnesota",2006,"David Lockwood","david-lockwood","David Lockwood","Defensive Coordinator/Outside Linebackers Coach","Black"
"1342","Minnesota",2007,"Everett Withers","everett-withers","Everett Withers","Defensive Coordinator","Black"
"1343","Minnesota",2008,"Ted Roof","ted-roof","Ted Roof","Defensive Coordinator","White"
"1344","Minnesota",2009,"Kevin Cosgrove","kevin-cosgrove","Kevin Cosgrove","Defensive Coordinator/Linebackers Coach","White"
"1345","Minnesota",2009,"Ronnie Lee","ronnie-lee","Ronnie Lee","Defensive Coordinator/Defensive Backs Coach","Black"
"1346","Minnesota",2010,"Kevin Cosgrove","kevin-cosgrove","Kevin Cosgrove","Defensive Coordinator/Linebackers Coach","White"
"1347","Minnesota",2010,"Ronnie Lee","ronnie-lee","Ronnie Lee","Defensive Coordinator/Defensive Backs Coach","Black"
"1348","Minnesota",2011,"Tracy Claeys","tracy-claeys","Tracy Claeys","Defensive Coordinator","White"
"1349","Minnesota",2012,"Tracy Claeys","tracy-claeys","Tracy Claeys","Defensive Coordinator","White"
"1350","Minnesota",2013,"Tracy Claeys","tracy-claeys","Tracy Claeys","Defensive Coordinator","White"
"1351","Minnesota",2014,"Tracy Claeys","tracy-claeys","Tracy Claeys","Defensive Coordinator","White"
"1352","Minnesota",2015,"Tracy Claeys","tracy-claeys","Tracy Claeys","Defensive Coordinator","White"
"1353","Minnesota",2016,"Jay Sawvel","jay-sawvel","Jay Sawvel","Defensive Coordinator/Defensive Backs Coach","White"
"1354","Minnesota",2017,"Robb Smith","robb-smith","Robb Smith","Defensive Coordinator/Linebackers Coach","White"
"1355","Minnesota",2018,"Joe Rossi","joe-rossi","Joe Rossi","Defensive Coordinator/Defensive Line Coach","White"
"1356","Minnesota",2018,"Robb Smith","robb-smith","Robb Smith","Defensive Coordinator/Linebackers Coach","White"
"1357","Minnesota",2019,"Joe Rossi","joe-rossi","Joe Rossi","Defensive Coordinator/Linebackers Coach","White"
"1358","Minnesota",2020,"Joe Harasymiak","joe-harasymiak","Joe Harasymiak","Defensive Coordinator/Safeties Coach","White"
"1359","Minnesota",2020,"Joe Rossi","joe-rossi","Joe Rossi","Defensive Coordinator/Linebackers Coach","White"
"1360","Minnesota",2021,"Joe Harasymiak","joe-harasymiak","Joe Harasymiak","Safeties Coach/Defensive Coordinator/Defensive Backs Coach","White"
"1361","Minnesota",2021,"Joe Rossi","joe-rossi","Joe Rossi","Defensive Coordinator/Linebackers Coach","White"
"1362","Mississippi State",2000,"Joe Lee Dunn","joe-lee-dunn","Joe Lee Dunn","Defensive Coordinator/Defensive Ends Coach","White"
"1363","Mississippi State",2001,"Joe Lee Dunn","joe-lee-dunn","Joe Lee Dunn","Defensive Coordinator/Defensive Ends Coach","White"
"1364","Mississippi State",2002,"Joe Lee Dunn","joe-lee-dunn","Joe Lee Dunn","Defensive Coordinator/Defensive Ends Coach","White"
"1365","Mississippi State",2003,"Ron Cooper","ron-cooper","Ron Cooper","Defensive Coordinator/Safeties Coach","Black"
"1366","Mississippi State",2004,"Ellis Johnson","ellis-johnson","Ellis Johnson","Defensive Coordinator/Safeties Coach","White"
"1367","Mississippi State",2005,"Ellis Johnson","ellis-johnson","Ellis Johnson","Defensive Coordinator/Safeties Coach","White"
"1368","Mississippi State",2006,"Ellis Johnson","ellis-johnson","Ellis Johnson","Defensive Coordinator/Inside Linebackers Coach","White"
"1369","Mississippi State",2007,"Ellis Johnson","ellis-johnson","Ellis Johnson","Defensive Coordinator/Linebackers Coach","White"
"1370","Mississippi State",2008,"Charlie Harbison","charlie-harbison","Charlie Harbison","Defensive Coordinator/Safeties Coach","Black"
"1371","Mississippi State",2009,"Carl Torbush","carl-torbush","Carl Torbush","Defensive Coordinator/Linebackers Coach","White"
"1372","Mississippi State",2009,"Chris Wilson","chris-wilson","Chris Wilson","Defensive Coordinator/Defensive Line Coach","Black"
"1373","Mississippi State",2010,"Chris Wilson","chris-wilson","Chris Wilson","Defensive Coordinator/Defensive Line Coach","Black"
"1374","Mississippi State",2010,"Manny Diaz","manny-diaz","Manny Diaz","Defensive Coordinator/Linebackers Coach","Other"
"1375","Mississippi State",2011,"Chris Wilson","chris-wilson","Chris Wilson","Defensive Coordinator/Defensive Line Coach","Black"
"1376","Mississippi State",2012,"Chris Wilson","chris-wilson","Chris Wilson","Defensive Coordinator/Defensive Line Coach","Black"
"1377","Mississippi State",2012,"Geoff Collins","geoff-collins","Geoff Collins","Defensive Coordinator/Linebackers Coach","White"
"1378","Mississippi State",2013,"Geoff Collins","geoff-collins","Geoff Collins","Defensive Coordinator/Linebackers Coach","White"
"1379","Mississippi State",2014,"Geoff Collins","geoff-collins","Geoff Collins","Defensive Coordinator/Linebackers Coach","White"
"1380","Mississippi State",2015,"Manny Diaz","manny-diaz","Manny Diaz","Defensive Coordinator/Linebackers Coach","Other"
"1381","Mississippi State",2016,"Peter Sirmon","peter-sirmon","Peter Sirmon","Defensive Coordinator/Linebackers Coach","White"
"1382","Mississippi State",2017,"Todd Grantham","todd-grantham","Todd Grantham","Defensive Coordinator/Linebackers Coach","White"
"1383","Mississippi State",2018,"Bob Shoop","bob-shoop","Bob Shoop","Defensive Coordinator/Safeties Coach","White"
"1384","Mississippi State",2019,"Bob Shoop","bob-shoop","Bob Shoop","Defensive Coordinator/Safeties Coach","White"
"1385","Mississippi State",2020,"Zach Arnett","zach-arnett","Zach Arnett","Defensive Coordinator/Linebackers Coach","White"
"1386","Mississippi State",2021,"Zach Arnett","zach-arnett","Zach Arnett","Defensive Coordinator/Linebackers Coach","White"
"1387","Missouri",2000,"Moe Ankney","moe-ankney","Moe Ankney","Defensive Coordinator/Defensive Line Coach","White"
"1388","Missouri",2001,"Matt Eberflus","matt-eberflus","Matt Eberflus","Defensive Coordinator/Defensive Backs Coach","White"
"1389","Missouri",2002,"Matt Eberflus","matt-eberflus","Matt Eberflus","Defensive Coordinator/Defensive Backs Coach","White"
"1390","Missouri",2003,"Matt Eberflus","matt-eberflus","Matt Eberflus","Defensive Coordinator/Defensive Backs Coach","White"
"1391","Missouri",2004,"Matt Eberflus","matt-eberflus","Matt Eberflus","Defensive Coordinator/Safeties Coach","White"
"1392","Missouri",2005,"Matt Eberflus","matt-eberflus","Matt Eberflus","Defensive Coordinator/Safeties Coach","White"
"1393","Missouri",2006,"Matt Eberflus","matt-eberflus","Matt Eberflus","Defensive Coordinator/Safeties Coach","White"
"1394","Missouri",2007,"Matt Eberflus","matt-eberflus","Matt Eberflus","Defensive Coordinator/Safeties Coach","White"
"1395","Missouri",2008,"Matt Eberflus","matt-eberflus","Matt Eberflus","Defensive Coordinator/Safeties Coach","White"
"1396","Missouri",2009,"Dave Steckel","dave-steckel","Dave Steckel","Defensive Coordinator/Linebackers Coach","White"
"1397","Missouri",2010,"Dave Steckel","dave-steckel","Dave Steckel","Defensive Coordinator/Linebackers Coach","White"
"1398","Missouri",2011,"Dave Steckel","dave-steckel","Dave Steckel","Defensive Coordinator/Linebackers Coach","White"
"1399","Missouri",2012,"Dave Steckel","dave-steckel","Dave Steckel","Defensive Coordinator/Linebackers Coach","White"
"1400","Missouri",2013,"Dave Steckel","dave-steckel","Dave Steckel","Defensive Coordinator/Linebackers Coach","White"
"1401","Missouri",2014,"Dave Steckel","dave-steckel","Dave Steckel","Defensive Coordinator/Linebackers Coach","White"
"1402","Missouri",2015,"Barry Odom","barry-odom","Barry Odom","Defensive Coordinator/Linebackers Coach","White"
"1403","Missouri",2016,"DeMontie Cross","demontie-cross","DeMontie Cross","Defensive Coordinator/Linebackers Coach","Black"
"1404","Missouri",2016,"Ryan Walters","ryan-walters","Ryan Walters","Defensive Coordinator/Safeties Coach","Black"
"1405","Missouri",2017,"DeMontie Cross","demontie-cross","DeMontie Cross","Defensive Coordinator/Inside Linebackers Coach","Black"
"1406","Missouri",2018,"Ryan Walters","ryan-walters","Ryan Walters","Defensive Coordinator/Defensive Backs Coach","Black"
"1407","Missouri",2019,"Ryan Walters","ryan-walters","Ryan Walters","Defensive Coordinator/Safeties Coach","Black"
"1408","Missouri",2020,"Ryan Walters","ryan-walters","Ryan Walters","Defensive Coordinator/Safeties Coach","Black"
"1409","Missouri",2021,"Steve Wilks","steve-wilks","Steve Wilks","Defensive Coordinator","Black"
"1410","Navy",2000,"Tim DeRuyter","tim-deruyter","Tim DeRuyter","Defensive Coordinator","White"
"1411","Navy",2002,"Buddy Green","buddy-green","Buddy Green","Defensive Coordinator/Defensive Backs Coach","White"
"1412","Navy",2003,"Buddy Green","buddy-green","Buddy Green","Defensive Coordinator/Defensive Backs Coach","White"
"1413","Navy",2004,"Buddy Green","buddy-green","Buddy Green","Defensive Coordinator/Defensive Backs Coach","White"
"1414","Navy",2005,"Buddy Green","buddy-green","Buddy Green","Defensive Coordinator/Defensive Backs Coach","White"
"1415","Navy",2006,"Buddy Green","buddy-green","Buddy Green","Defensive Coordinator/Defensive Backs Coach","White"
"1416","Navy",2007,"Buddy Green","buddy-green","Buddy Green","Defensive Coordinator/Defensive Backs Coach","White"
"1417","Navy",2008,"Buddy Green","buddy-green","Buddy Green","Defensive Coordinator/Defensive Backs Coach","White"
"1418","Navy",2009,"Buddy Green","buddy-green","Buddy Green","Defensive Coordinator/Defensive Backs Coach","White"
"1419","Navy",2010,"Buddy Green","buddy-green","Buddy Green","Defensive Coordinator/Defensive Backs Coach","White"
"1420","Navy",2011,"Buddy Green","buddy-green","Buddy Green","Defensive Coordinator/Defensive Backs Coach","White"
"1421","Navy",2012,"Buddy Green","buddy-green","Buddy Green","Defensive Coordinator/Defensive Backs Coach","White"
"1422","Navy",2013,"Buddy Green","buddy-green","Buddy Green","Defensive Coordinator/Defensive Backs Coach","White"
"1423","Navy",2014,"Buddy Green","buddy-green","Buddy Green","Defensive Coordinator/Defensive Backs Coach","White"
"1424","Navy",2015,"Buddy Green","buddy-green","Buddy Green","Defensive Coordinator/Defensive Backs Coach","White"
"1425","Navy",2016,"Dale Pehrson","dale-pehrson","Dale Pehrson","Defensive Coordinator","White"
"1426","Navy",2017,"Dale Pehrson","dale-pehrson","Dale Pehrson","Defensive Coordinator","White"
"1427","Navy",2018,"Dale Pehrson","dale-pehrson","Dale Pehrson","Defensive Coordinator","White"
"1428","Navy",2019,"Brian Newberry","brian-newberry","Brian Newberry","Defensive Coordinator/Safeties Coach","White"
"1429","Navy",2019,"Brian Norwood","brian-norwood","Brian Norwood","Defensive Coordinator/Cornerbacks Coach","Black"
"1430","Navy",2020,"Brian Newberry","brian-newberry","Brian Newberry","Defensive Coordinator/Safeties Coach","White"
"1431","Navy",2021,"Brian Newberry","brian-newberry","Brian Newberry","Safeties Coach/Defensive Coordinator","White"
"1432","NC State",2000,"Buddy Green","buddy-green","Buddy Green","Defensive Coordinator/Defensive Backs Coach","White"
"1433","NC State",2001,"Buddy Green","buddy-green","Buddy Green","Defensive Coordinator/Defensive Backs Coach","White"
"1434","NC State",2004,"Reggie Herring","reggie-herring","Reggie Herring","Defensive Coordinator/Linebackers Coach","White"
"1435","NC State",2005,"Steve Dunlap","steve-dunlap","Steve Dunlap","Defensive Coordinator/Linebackers Coach","White"
"1436","NC State",2006,"Steve Dunlap","steve-dunlap","Steve Dunlap","Defensive Coordinator/Linebackers Coach","White"
"1437","NC State",2007,"Mike Archer","mike-archer","Mike Archer","Defensive Coordinator","White"
"1438","NC State",2008,"Mike Archer","mike-archer","Mike Archer","Defensive Coordinator","White"
"1439","NC State",2009,"Mike Archer","mike-archer","Mike Archer","Defensive Coordinator","White"
"1440","NC State",2010,"Mike Archer","mike-archer","Mike Archer","Defensive Coordinator","White"
"1441","NC State",2011,"Mike Archer","mike-archer","Mike Archer","Defensive Coordinator","White"
"1442","NC State",2012,"Mike Archer","mike-archer","Mike Archer","Defensive Coordinator","White"
"1443","NC State",2013,"Dave Huxtable","dave-huxtable","Dave Huxtable","Defensive Coordinator/Linebackers Coach","White"
"1444","NC State",2014,"Dave Huxtable","dave-huxtable","Dave Huxtable","Defensive Coordinator/Linebackers Coach","White"
"1445","NC State",2015,"Dave Huxtable","dave-huxtable","Dave Huxtable","Defensive Coordinator/Linebackers Coach","White"
"1446","NC State",2016,"Dave Huxtable","dave-huxtable","Dave Huxtable","Defensive Coordinator/Linebackers Coach","White"
"1447","NC State",2017,"Dave Huxtable","dave-huxtable","Dave Huxtable","Defensive Coordinator/Linebackers Coach","White"
"1448","NC State",2018,"Dave Huxtable","dave-huxtable","Dave Huxtable","Defensive Coordinator/Linebackers Coach","White"
"1449","NC State",2018,"Ted Roof","ted-roof","Ted Roof","Defensive Coordinator/Safeties Coach","White"
"1450","NC State",2019,"Dave Huxtable","dave-huxtable","Dave Huxtable","Defensive Coordinator/Linebackers Coach","White"
"1451","NC State",2019,"Tony Gibson","tony-gibson","Tony Gibson","Defensive Coordinator/Safeties Coach","White"
"1452","NC State",2020,"Tony Gibson","tony-gibson","Tony Gibson","Defensive Coordinator/Linebackers Coach","White"
"1453","NC State",2021,"Tony Gibson","tony-gibson","Tony Gibson","Defensive Coordinator/Linebackers Coach","White"
"1454","Nebraska",2000,"Craig Bohl","craig-bohl","Craig Bohl","Defensive Coordinator","White"
"1455","Nebraska",2001,"Craig Bohl","craig-bohl","Craig Bohl","Defensive Coordinator","White"
"1456","Nebraska",2002,"Craig Bohl","craig-bohl","Craig Bohl","Defensive Coordinator","White"
"1457","Nebraska",2003,"Bo Pelini","bo-pelini","Bo Pelini","Defensive Coordinator","White"
"1458","Nebraska",2004,"Kevin Cosgrove","kevin-cosgrove","Kevin Cosgrove","Defensive Coordinator/Inside Linebackers Coach","White"
"1459","Nebraska",2005,"Kevin Cosgrove","kevin-cosgrove","Kevin Cosgrove","Defensive Coordinator/Linebackers Coach","White"
"1460","Nebraska",2006,"Kevin Cosgrove","kevin-cosgrove","Kevin Cosgrove","Defensive Coordinator/Linebackers Coach","White"
"1461","Nebraska",2007,"Kevin Cosgrove","kevin-cosgrove","Kevin Cosgrove","Defensive Coordinator/Linebackers Coach","White"
"1462","Nebraska",2008,"Carl Pelini","carl-pelini","Carl Pelini","Defensive Coordinator/Defensive Line Coach","White"
"1463","Nebraska",2009,"Carl Pelini","carl-pelini","Carl Pelini","Defensive Coordinator/Defensive Line Coach","White"
"1464","Nebraska",2010,"Carl Pelini","carl-pelini","Carl Pelini","Defensive Coordinator/Defensive Line Coach","White"
"1465","Nebraska",2011,"Carl Pelini","carl-pelini","Carl Pelini","Defensive Coordinator","White"
"1466","Nebraska",2012,"John Papuchis","john-papuchis","John Papuchis","Defensive Coordinator","White"
"1467","Nebraska",2013,"John Papuchis","john-papuchis","John Papuchis","Defensive Coordinator","White"
"1468","Nebraska",2014,"John Papuchis","john-papuchis","John Papuchis","Defensive Coordinator","White"
"1469","Nebraska",2015,"Mark Banker","mark-banker","Mark Banker","Defensive Coordinator/Safeties Coach","White"
"1470","Nebraska",2016,"Mark Banker","mark-banker","Mark Banker","Defensive Coordinator/Safeties Coach","White"
"1471","Nebraska",2017,"Bob Diaco","bob-diaco","Bob Diaco","Defensive Coordinator","White"
"1472","Nebraska",2018,"Erik Chinander","erik-chinander","Erik Chinander","Defensive Coordinator","White"
"1473","Nebraska",2019,"Erik Chinander","erik-chinander","Erik Chinander","Defensive Coordinator","White"
"1474","Nebraska",2020,"Erik Chinander","erik-chinander","Erik Chinander","Defensive Coordinator","White"
"1475","Nebraska",2021,"Erik Chinander","erik-chinander","Erik Chinander","Defensive Coordinator","White"
"1476","Nevada",2000,"Jeff Mills","jeff-mills","Jeff Mills","Defensive Coordinator/Outside Linebackers Coach","White"
"1477","Nevada",2001,"Jeff Mills","jeff-mills","Jeff Mills","Defensive Coordinator/Outside Linebackers Coach","White"
"1478","Nevada",2002,"Jeff Mills","jeff-mills","Jeff Mills","Defensive Coordinator/Linebackers Coach","White"
"1479","Nevada",2003,"Jeff Mills","jeff-mills","Jeff Mills","Defensive Coordinator/Linebackers Coach","White"
"1480","Nevada",2004,"Barry Sacks","barry-sacks","Barry Sacks","Defensive Coordinator/Cornerbacks Coach","White"
"1481","Nevada",2004,"Dave Fipp","dave-fipp","Dave Fipp","Defensive Coordinator/Safeties Coach","White"
"1482","Nevada",2005,"Barry Sacks","barry-sacks","Barry Sacks","Defensive Coordinator/Defensive Ends Coach","White"
"1483","Nevada",2005,"Tim DeRuyter","tim-deruyter","Tim DeRuyter","Defensive Coordinator/Safeties Coach","White"
"1484","Nevada",2006,"Barry Sacks","barry-sacks","Barry Sacks","Defensive Coordinator/Outside Linebackers Coach","White"
"1485","Nevada",2006,"Tim DeRuyter","tim-deruyter","Tim DeRuyter","Defensive Coordinator/Safeties Coach","White"
"1486","Nevada",2007,"Ken Wilson","ken-wilson","Ken Wilson","Defensive Coordinator/Safeties Coach","White"
"1487","Nevada",2008,"Nigel Burton","nigel-burton","Nigel Burton","Defensive Coordinator/Safeties Coach","Black"
"1488","Nevada",2009,"Nigel Burton","nigel-burton","Nigel Burton","Defensive Coordinator/Safeties Coach","Black"
"1489","Nevada",2010,"Andy Buh","andy-buh","Andy Buh","Defensive Coordinator/Linebackers Coach","White"
"1490","Nevada",2011,"Andy Buh","andy-buh","Andy Buh","Defensive Coordinator/Linebackers Coach","White"
"1491","Nevada",2012,"Mike Bradeson","mike-bradeson","Mike Bradeson","Defensive Coordinator/Safeties Coach","White"
"1492","Nevada",2013,"Bill Teerlinck","bill-teerlinck","Bill Teerlinck","Defensive Coordinator/Defensive Line Coach","White"
"1493","Nevada",2013,"Scottie Hazelton","scottie-hazelton","Scottie Hazelton","Defensive Coordinator/Linebackers Coach","White"
"1494","Nevada",2014,"Bill Teerlinck","bill-teerlinck","Bill Teerlinck","Defensive Coordinator/Defensive Line Coach","White"
"1495","Nevada",2014,"Scott Boone","scott-boone","Scott Boone","Defensive Coordinator/Linebackers Coach","White"
"1496","Nevada",2015,"Bill Teerlinck","bill-teerlinck","Bill Teerlinck","Defensive Coordinator/Defensive Line Coach","White"
"1497","Nevada",2015,"Scott Boone","scott-boone","Scott Boone","Defensive Coordinator/Linebackers Coach","White"
"1498","Nevada",2016,"Bill Teerlinck","bill-teerlinck","Bill Teerlinck","Defensive Coordinator/Defensive Line Coach","White"
"1499","Nevada",2016,"Scott Boone","scott-boone","Scott Boone","Defensive Coordinator/Linebackers Coach","White"
"1500","Nevada",2017,"Jeff Casteel","jeff-casteel","Jeff Casteel","Defensive Coordinator/Linebackers Coach","White"
"1501","Nevada",2018,"Jeff Casteel","jeff-casteel","Jeff Casteel","Defensive Coordinator/Linebackers Coach","White"
"1502","Nevada",2019,"Jeff Casteel","jeff-casteel","Jeff Casteel","Defensive Coordinator/Linebackers Coach","White"
"1503","Nevada",2020,"Brian Ward","brian-ward","Brian Ward","Defensive Coordinator/Linebackers Coach","White"
"1504","Nevada",2021,"Brian Ward","brian-ward","Brian Ward","Defensive Coordinator/Defensive Tackles Coach","White"
"1505","New Mexico",2000,"Bronco Mendenhall","bronco-mendenhall","Bronco Mendenhall","Defensive Coordinator/Defensive Backs Coach","White"
"1506","New Mexico",2001,"Bronco Mendenhall","bronco-mendenhall","Bronco Mendenhall","Defensive Coordinator/Defensive Backs Coach","White"
"1507","New Mexico",2003,"Osia Lewis","osia-lewis","Osia Lewis","Defensive Coordinator/Defensive Line Coach","Black"
"1508","New Mexico",2004,"Osia Lewis","osia-lewis","Osia Lewis","Defensive Coordinator/Defensive Line Coach","Black"
"1509","New Mexico",2005,"Osia Lewis","osia-lewis","Osia Lewis","Defensive Coordinator/Defensive Line Coach","Black"
"1510","New Mexico",2006,"Osia Lewis","osia-lewis","Osia Lewis","Defensive Coordinator/Linebackers Coach","Black"
"1511","New Mexico",2007,"Osia Lewis","osia-lewis","Osia Lewis","Defensive Coordinator/Linebackers Coach","Black"
"1512","New Mexico",2008,"Troy Reffett","troy-reffett","Troy Reffett","Defensive Coordinator/Cornerbacks Coach","White"
"1513","New Mexico",2009,"Doug Mallory","doug-mallory","Doug Mallory","Defensive Coordinator","White"
"1514","New Mexico",2010,"Doug Mallory","doug-mallory","Doug Mallory","Defensive Coordinator","White"
"1515","New Mexico",2012,"Jeff Mills","jeff-mills","Jeff Mills","Defensive Coordinator/Defensive Backs Coach","White"
"1516","New Mexico",2013,"Jeff Mills","jeff-mills","Jeff Mills","Defensive Coordinator/Defensive Backs Coach","White"
"1517","New Mexico",2014,"Kevin Cosgrove","kevin-cosgrove","Kevin Cosgrove","Defensive Coordinator/Inside Linebackers Coach","White"
"1518","New Mexico",2015,"Kevin Cosgrove","kevin-cosgrove","Kevin Cosgrove","Defensive Coordinator/Linebackers Coach","White"
"1519","New Mexico",2016,"Kevin Cosgrove","kevin-cosgrove","Kevin Cosgrove","Defensive Coordinator/Linebackers Coach","White"
"1520","New Mexico",2017,"Kevin Cosgrove","kevin-cosgrove","Kevin Cosgrove","Defensive Coordinator/Linebackers Coach","White"
"1521","New Mexico",2018,"Kevin Cosgrove","kevin-cosgrove","Kevin Cosgrove","Defensive Coordinator/Linebackers Coach","White"
"1522","New Mexico",2019,"Jordan Peterson","jordan-peterson","Jordan Peterson","Defensive Coordinator/Safeties Coach","White"
"1523","New Mexico",2020,"Rocky Long","rocky-long","Rocky Long","Defensive Coordinator/Linebackers Coach","White"
"1524","New Mexico",2021,"Rocky Long","rocky-long","Rocky Long","Defensive Coordinator/Linebackers Coach","White"
"1525","New Mexico State",2000,"Steve Stanard","steve-stanard","Steve Stanard","Defensive Coordinator/Linebackers Coach","White"
"1526","New Mexico State",2001,"Steve Stanard","steve-stanard","Steve Stanard","Defensive Coordinator/Linebackers Coach","White"
"1527","New Mexico State",2002,"Steve Stanard","steve-stanard","Steve Stanard","Defensive Coordinator/Linebackers Coach","White"
"1528","New Mexico State",2003,"Ross Els","ross-els","Ross Els","Defensive Coordinator/Linebackers Coach","White"
"1529","New Mexico State",2004,"Ross Els","ross-els","Ross Els","Defensive Coordinator/Linebackers Coach","White"
"1530","New Mexico State",2005,"Woody Widenhofer","woody-widenhofer","Woody Widenhofer","Defensive Coordinator","White"
"1531","New Mexico State",2006,"Woody Widenhofer","woody-widenhofer","Woody Widenhofer","Defensive Coordinator","White"
"1532","New Mexico State",2007,"Woody Widenhofer","woody-widenhofer","Woody Widenhofer","Defensive Coordinator","White"
"1533","New Mexico State",2008,"Joe Lee Dunn","joe-lee-dunn","Joe Lee Dunn","Defensive Coordinator","White"
"1534","New Mexico State",2011,"Dale Lindsey","dale-lindsey","Dale Lindsey","Defensive Coordinator/Linebackers Coach","White"
"1535","New Mexico State",2012,"David Elson","david-elson","David Elson","Defensive Coordinator/Linebackers Coach","White"
"1536","New Mexico State",2013,"David Elson","david-elson","David Elson","Defensive Coordinator/Defensive Backs Coach","White"
"1537","New Mexico State",2014,"Larry Coyer","larry-coyer","Larry Coyer","Defensive Coordinator/Outside Linebackers Coach","White"
"1538","New Mexico State",2015,"Zane Vance","zane-vance","Zane Vance","Defensive Coordinator/Linebackers Coach","White"
"1539","New Mexico State",2016,"Frank Spaziani","frank-spaziani","Frank Spaziani","Defensive Coordinator","White"
"1540","New Mexico State",2017,"Frank Spaziani","frank-spaziani","Frank Spaziani","Defensive Coordinator","White"
"1541","New Mexico State",2018,"Frank Spaziani","frank-spaziani","Frank Spaziani","Defensive Coordinator","White"
"1542","New Mexico State",2019,"Frank Spaziani","frank-spaziani","Frank Spaziani","Defensive Coordinator","White"
"1543","New Mexico State",2020,"Frank Spaziani","frank-spaziani","Frank Spaziani","Defensive Coordinator","White"
"1544","New Mexico State",2021,"Frank Spaziani","frank-spaziani","Frank Spaziani","Defensive Coordinator","White"
"1545","North Carolina",2000,"Ken Browning","ken-browning","Ken Browning","Defensive Coordinator/Defensive Line Coach","White"
"1546","North Carolina",2001,"Jon Tenuta","jon-tenuta","Jon Tenuta","Defensive Coordinator/Defensive Backs Coach","White"
"1547","North Carolina",2002,"Dave Huxtable","dave-huxtable","Dave Huxtable","Defensive Coordinator/Linebackers Coach","White"
"1548","North Carolina",2003,"Dave Huxtable","dave-huxtable","Dave Huxtable","Defensive Coordinator/Linebackers Coach","White"
"1549","North Carolina",2004,"John Gutekunst","john-gutekunst","John Gutekunst","Defensive Coordinator/Linebackers Coach","White"
"1550","North Carolina",2004,"Marvin Sanders","marvin-sanders","Marvin Sanders","Defensive Coordinator/Defensive Backs Coach","Black"
"1551","North Carolina",2005,"Marvin Sanders","marvin-sanders","Marvin Sanders","Defensive Coordinator/Defensive Backs Coach","Black"
"1552","North Carolina",2006,"Marvin Sanders","marvin-sanders","Marvin Sanders","Defensive Coordinator/Defensive Backs Coach","Black"
"1553","North Carolina",2007,"Chuck Pagano","chuck-pagano","Chuck Pagano","Defensive Coordinator/Defensive Backs Coach","White"
"1554","North Carolina",2008,"Everett Withers","everett-withers","Everett Withers","Defensive Coordinator/Defensive Backs Coach","Black"
"1555","North Carolina",2009,"Everett Withers","everett-withers","Everett Withers","Defensive Coordinator/Defensive Backs Coach","Black"
"1556","North Carolina",2010,"Everett Withers","everett-withers","Everett Withers","Defensive Coordinator/Defensive Backs Coach","Black"
"1557","North Carolina",2011,"Art Kaufman","art-kaufman","Art Kaufman","Defensive Coordinator/Linebackers Coach","White"
"1558","North Carolina",2012,"Dan Disch","dan-disch","Dan Disch","Defensive Coordinator/Cornerbacks Coach","White"
"1559","North Carolina",2013,"Dan Disch","dan-disch","Dan Disch","Defensive Coordinator/Cornerbacks Coach","White"
"1560","North Carolina",2014,"Dan Disch","dan-disch","Dan Disch","Defensive Coordinator/Cornerbacks Coach","White"
"1561","North Carolina",2014,"Ron West","ron-west","Ron West","Defensive Coordinator/Linebackers Coach","White"
"1562","North Carolina",2015,"Gene Chizik","gene-chizik","Gene Chizik","Defensive Coordinator","White"
"1563","North Carolina",2016,"Gene Chizik","gene-chizik","Gene Chizik","Defensive Coordinator","White"
