"","Coach","team","Race","net_ppa","net_sr","net_stuff","net_pass_sr"
"mean_ppa609","Nate Kaczor","Louisiana Monroe","White",0.245854821301933,0.123433109886949,-0.242400419287212,0.13500666000666
"mean_ppa610","Nathaniel Hackett","Syracuse","White",0.0703271087163754,0.0461085546008237,-0.00428453074001162,0.0701254786341794
"mean_ppa611","Neal Brown","Kentucky","White",0.0836144289292755,0.0147882965639368,0.0103580628716983,0.0119988775792328
"mean_ppa612","Neal Brown","Texas Tech","White",-0.0390913441847228,-0.0190214016235253,0.0348497052392653,-0.00852032930677499
"mean_ppa613","Neal Brown","Troy","White",0.0765274312082898,0.0824539733921533,0.00131660603344658,0.110521955462598
"mean_ppa614","Newland Isaac","Coastal Carolina","Black",0.144673700828437,0.0624012789601091,-0.0409241972786764,0.117298450915017
"mean_ppa615","Nick Rolovich","Hawai'i","White",0.0190555334985911,0.000566920759980383,0.014356430928943,0.00260503045750277
"mean_ppa616","Nick Rolovich","Nevada","White",-0.024142899154118,-0.0521478142629542,0.0287864539856534,-0.0150910080901289
"mean_ppa617","Nick Sheridan","Indiana","White",-0.076741121758869,-0.059930315400414,-0.00646758412178688,-0.0761933258553537
"mean_ppa618","Noel Mazzone","Arizona","White",-0.0728875826194678,-0.0267022909370692,0.0154129666243283,-0.0169730162701148
"mean_ppa619","Noel Mazzone","Arizona State","White",0.0605976619163019,0.0479319188023338,-0.011269276679758,0.053801972454176
"mean_ppa620","Noel Mazzone","Texas A&M","White",0.0145720276094058,-0.0653604194619207,0.0175784601022104,-0.0562248248513925
"mean_ppa621","Noel Mazzone","UCLA","White",0.133283336325817,0.0456701717028544,-0.00689703945997541,0.0603171012721003
"mean_ppa622","Nolan Cromwell","Texas A&M","White",-0.0361506165389682,-0.0304063684205049,0.0259385605112868,0.0283781392834315
"mean_ppa623","Norm Chow","UCLA","Other",-0.0306982849092962,0.00469213170346322,-0.000396469305386421,0.0181763569241666
"mean_ppa624","Norm Chow","Utah","Other",-0.0805271838915726,-0.0574551866593012,0.0349905629797647,-0.0609204506284885
"mean_ppa625","Pat Meyer","Colorado State","White",-0.0193857841685759,-0.00905855184357318,0.0328201212103539,-0.0208697063030756
"mean_ppa626","Patrick Higgins","UTEP","White",0.0128497317262099,-0.0051041911118711,-0.028830950710867,-0.0245080532677366
"mean_ppa627","Patrick Nix","Miami","White",-0.0571217272376057,-0.0215254325064424,0.00601069223436407,-0.0351978006656783
"mean_ppa628","Paul Chryst","Wisconsin","White",0.0476230389431127,0.0615627516847116,-0.0755327504788212,0.0720064365874357
"mean_ppa629","Paul Petrino","Arkansas","White",0.0855101366420627,0.0258879858752712,0.0269420657631815,0.0674227096164354
"mean_ppa630","Paul Petrino","Illinois","White",-0.0188743939669646,-0.0288700195597233,-0.0374949048694134,-0.0196684886220355
"mean_ppa631","Pep Hamilton","Stanford","Black",0.0050936642391205,-0.00884048667935833,-0.0367292449819324,0.00504919679379268
"mean_ppa632","Peter Vaas","Duke","White",-0.0411973038721932,-0.0175208025549726,-0.0190808806255335,-0.031995764442076
"mean_ppa633","Peter Vaas","Miami (OH)","White",0.108736740355521,0.025421169412695,-0.0386460373541621,0.0475034136580323
"mean_ppa634","Phil Longo","North Carolina","White",0.137907989501091,0.0486869318218052,-0.0278606002221097,0.0496246988836593
"mean_ppa635","Phil Longo","Ole Miss","White",0.0600183189696121,0.0187931608001907,-0.019569611260688,0.00298661455722149
"mean_ppa636","Philip Montgomery","Baylor","White",0.152196384713902,0.0722058419072441,-0.0571737832044868,0.0613953618068348
"mean_ppa637","Philip Montgomery","Houston","White",-0.0152781653128474,-0.00357971424955866,0.0306667119211667,0.0378309341011319
"mean_ppa638","Ralph Friedgen","Rutgers","White",0.168089945935784,0.073127910137746,-0.0463852946474901,0.0231978289356299
"mean_ppa639","Rance Gillespie","Georgia Southern","White",-0.100423565960547,-0.0281839573128711,0.0498220337235272,0.171832884097035
"mean_ppa640","Randy Clements","Baylor","White",0.102821398724017,0.0525328389715947,-0.0377244340569154,0.0369551855294732
"mean_ppa641","Randy Clements","Houston","White",-0.0152781653128474,-0.00357971424955866,0.0306667119211667,0.0378309341011319
"mean_ppa642","Randy Sanders","Florida State","White",0.0554690639418818,-0.0194003554453715,0.0300747941333165,-0.0375987006758989
"mean_ppa643","Randy Sanders","Kentucky","White",-0.0127355961291699,-0.0226924124955122,0.00226738954052072,-0.038895980527759
"mean_ppa644","Re'quan Boyette","Duke","Black",0.0556080129205096,0.0244352842609749,-0.0604560057781879,0.0604602256377921
"mean_ppa645","Rhett Lashlee","Arkansas State","White",0.0672339943560713,0.0526773945143742,-0.0307647907647908,0.0273146810010471
"mean_ppa646","Rhett Lashlee","Auburn","White",0.139772942042584,0.0456286523129277,-0.0379956974626872,0.038674227771818
"mean_ppa647","Rhett Lashlee","Connecticut","White",0.0766550449363555,0.0268043627068828,-0.0269088916191101,0.0507749124344106
"mean_ppa648","Rhett Lashlee","Miami","White",0.0889096428397851,0.0110937254377537,0.0117180688533957,0.0565607694857272
"mean_ppa649","Rhett Lashlee","SMU","White",1.58667010624614e-06,-0.00342045979030781,0.0342914367157456,0.0133198353806779
"mean_ppa650","Rich Olson","Arizona State","White",-0.12445897890484,-0.0614145942266116,0.0209224664392159,-0.0574628749654112
"mean_ppa651","Rich Olson","Miami","White",-0.0188829284891103,0.0105124835742444,0.017769635905656,0.0200810524149504
"mean_ppa652","Rich Rodriguez","Ole Miss","White",-0.0625499135431982,-0.0512858486828143,0.00836086869330444,-0.0709470095719114
"mean_ppa653","Rich Skrosky","Ball State","White",0.060292222257877,0.0340788483425494,-0.0627180126797571,0.0844782052793109
"mean_ppa654","Rich Skrosky","Florida International","White",0.0875285037382316,0.00222882607131664,-0.0200727289572551,0.0250356890087209
"mean_ppa655","Richard Owens","South Alabama","White",-0.048873833910374,-0.0137273241554563,0.0918613451336564,0.022052344615366
"mean_ppa656","Richard Owens","UAB","White",0.0810741229642009,-0.0158055332368141,-0.0194463372908938,-0.0469635434835566
"mean_ppa657","Ricky Rahne","Penn State","White",0.0262440546687651,0.0214385942087547,-0.0815950197562567,-0.0100574496971024
"mean_ppa658","Rob Ambrose","Connecticut","White",0.0102310517981427,0.0224238273156173,-0.0373581654129448,0.0408342674875369
"mean_ppa659","Rob Likens","Arizona State","White",0.0286874479268933,0.0161583623006759,0.00161666364063018,0.0105887632521597
"mean_ppa660","Rob Likens","Kansas","White",0.0179017753744271,-0.00536117109420642,-0.0191302919681417,0.0243156191567568
"mean_ppa661","Rob Phenicie","UNLV","White",-0.0717793781880874,-0.0408976738094826,-0.0102562615306897,-0.0793261092050062
"mean_ppa662","Rob Sale","Louisiana","White",0.156506031007599,0.0591306348299086,-0.0347993743501634,0.0764411188995409
"mean_ppa663","Rob Spence","Syracuse","White",0.0262848177275814,0.0649035126367386,-0.00265483431854471,0.1101491433625
"mean_ppa664","Robert Anae","BYU","White",-0.0180903145360978,0.00496819714878333,-0.021970184001927,0.0315373032346171
"mean_ppa665","Robert Anae","Virginia","White",0.0977924047939911,0.0435959325445859,-0.0423300801340377,0.0333945653231851
"mean_ppa666","Robert Matthews","South Alabama","White",0.0589823937147865,-0.0173343854047336,-0.0296665349003879,0.0145765724477833
"mean_ppa667","Robert McFarland","Iowa State","White",-0.0254237434397818,-0.0145233332783928,0.0181132520340411,2.77303466890144e-05
"mean_ppa668","Robert Prince","Boise State","Other",-0.0190467893028654,-0.0310685392290361,0.00937998302949777,-0.0274729337263563
"mean_ppa669","Robert Weiner","Toledo","White",0.0475447357300857,-0.0134455734990058,0.0116129579275942,-0.000169146234035467
"mean_ppa670","Rod Carey","Northern Illinois","White",-0.0263174671226756,-0.0108932466036851,-0.0265196487331172,-0.0342956713897214
"mean_ppa671","Rod Smith","Arizona","White",0.09244853148579,0.00107053881145014,-0.0645136947856389,-0.0443630934289643
"mean_ppa672","Rod Smith","Illinois","White",0.0783493489665952,0.0199005745771226,-0.0207376969533465,-0.0177361047012362
"mean_ppa673","Rod Smith","Indiana","White",0.042228386370985,-0.0242971323330824,-0.0687854415182977,-0.051984810464218
"mean_ppa674","Rod Smith","South Florida","White",0.0249225651799082,0.025927210111056,-0.0118214588634436,0.104074966813386
"mean_ppa675","Ron Dugans","Miami","Black",-0.03321776455355,-0.0315786949426263,-0.0300994497037211,-0.0758334763260265
"mean_ppa676","Ron Hudson","Louisiana","White",-0.0344884477095108,-0.0337026106582475,0.04966628106012,0.00631963429572935
"mean_ppa677","Ron Lee","Hawai'i","Other",-0.108284864650179,-0.0717682126267805,0.00663867854308858,-0.0842230208134682
"mean_ppa678","Ron Prince","Rutgers","?",0.0675260733617693,0.0485105369799406,-0.0466629592034468,0.0512288263267238
"mean_ppa679","Ron Whitcomb","Old Dominion","White",0.0964214119266909,-0.0406491425670639,-0.00690326912347394,-0.0471227204401713
"mean_ppa680","Roy Wittke","Arizona State","White",-0.132365529114503,-0.0360702917454467,-0.0426729885909023,-0.0671114208901723
"mean_ppa681","Roy Wittke","Northern Illinois","White",-0.094870513511566,-0.0119534952659231,-0.0581822233799311,-0.0321447297401496
"mean_ppa682","Rusty Burns","TCU","White",-0.0980862623765952,-0.0868105262897891,0.0617147382764403,-0.0558981265281425
"mean_ppa683","Ryan Aplin","Western Kentucky","White",-0.0712553115511352,-0.0376441881188057,0.00627524415174735,-0.0593776926804276
"mean_ppa684","Ryan Cubit","Western Michigan","White",0.00400229793686824,0.0106199886728794,-0.0396595351142143,-0.00457117578611094
"mean_ppa685","Ryan Day","Boston College","White",0.132392845946501,0.038056427755045,-0.0628413740524397,0.045338644021945
"mean_ppa686","Ryan Day","Ohio State","White",0.0338096061437838,0.011008177230475,-0.00127404530262948,0.0560657587036675
"mean_ppa687","Ryan Day","Temple","White",-0.0154357711712796,-0.0214366213575808,0.00718663149595763,-0.0247867058571142
"mean_ppa688","Ryan Pugh","Troy","White",0.0115274892472348,0.0165737539173328,-0.00555520430298162,0.0223532295255604
"mean_ppa689","Scot Loeffler","Auburn","White",-0.0692000277962876,-0.0487526327615788,0.0362305126576487,-0.0322102800443281
"mean_ppa690","Scot Loeffler","Boston College","White",-0.00966312494167403,-0.0109669468753714,-0.00355388290703193,-0.015459418378497
"mean_ppa691","Scot Loeffler","Temple","White",0.0726940466309179,0.0244214508459315,-0.0731607511218068,0.0481855034686595
"mean_ppa692","Scot Loeffler","Virginia Tech","White",0.047987639075633,-0.00733133501661526,-0.00514890911722651,0.00659065913504869
"mean_ppa693","Scott Frost","Oregon","White",0.160126194601858,0.0408290290168882,-0.0449785123552038,0.0426512575495183
"mean_ppa694","Scott Huff","Boise State","White",0.101270540728684,0.0211865177197669,-0.0366179681188448,0.0151736325094414
"mean_ppa695","Scott Isphording","Eastern Michigan","White",0.022095450840743,0.024646580978078,-0.0431904760154339,0.0324693965729861
"mean_ppa696","Scott Isphording","Ohio","White",0.145673785166592,0.0413055391763325,-0.0157499259196538,-0.00137667494771254
"mean_ppa697","Scott Satterfield","Florida International","White",0.0815529556941425,0.0751838818239728,-0.0154659067292585,0.064177460007524
"mean_ppa698","Scottie Montgomery","Duke","Black",0.0874529910580167,0.0407083465688285,-0.0747537978904527,-0.00639228098367095
"mean_ppa699","Scottie Montgomery","Maryland","Black",-0.00360844367797133,-0.0130755032773882,-0.0105077985430142,0.0307924202148539
"mean_ppa700","Scotty Walden","Southern Mississippi","White",0.00341758351889127,-0.0151766831386964,0.0103640133648603,0.0146473725341211
"mean_ppa701","Sean Gleeson","Oklahoma State","White",-0.0635053800400274,-0.0219880268232585,-0.0139756803307948,-0.0396697936623385
"mean_ppa702","Sean Gleeson","Rutgers","White",0.0643438377580295,0.0323963127762939,-0.0379847011855049,0.0636240162956468
"mean_ppa703","Sean Lewis","Bowling Green","White",0.245066859155435,0.0674815859863831,-0.0528658649836123,0.0886979016204008
"mean_ppa704","Sean Lewis","Syracuse","White",0.073552744886937,0.0181374343998835,-0.0279089699707622,0.0544724880356613
"mean_ppa705","Sean Reagan","Troy","White",0.0570648366307883,-0.0130778295169919,-0.020975905868791,-0.00348215564401017
"mean_ppa706","Seth Littrell","Arizona","White",0.0943001203148314,0.0527128931862639,0.00408232969956712,0.0805262815093915
"mean_ppa707","Seth Littrell","Indiana","White",0.0436694329526574,0.0229898391878952,-0.01537255117946,0.0173314168364773
"mean_ppa708","Shane Montgomery","Akron","White",-0.0427882177444288,-0.00425382534805835,0.0314168430393403,0.00536930737235292
"mean_ppa709","Shane Montgomery","Buffalo","White",-0.08913359262235,-0.0233238062420249,-0.0378585673657506,-0.0129267421098724
"mean_ppa710","Shane Montgomery","Charlotte","White",0.109330339095639,0.0351938268377425,-0.0102158847818964,0.0669958373163835
"mean_ppa711","Shannon Dawson","Houston","White",-0.0508749282580195,-0.0111917343418057,-0.00391471239322513,0.00579090129071635
"mean_ppa712","Shannon Dawson","Kentucky","White",0.113526184269776,0.00193905804597427,0.011331151183447,-0.0127351557377103
"mean_ppa713","Shannon Dawson","Southern Mississippi","White",0.0611211101108884,0.0236733121772988,-0.0407284327954695,0.0067430678036306
"mean_ppa714","Shannon Dawson","West Virginia","White",0.0364964807556077,0.00739268292343137,-0.0131181926844998,0.0216407491762363
"mean_ppa715","Shawn Clark","Appalachian State","White",0.0547645311025155,0.03786466341404,-0.0678425014344434,0.0123202738647046
"mean_ppa716","Shawn Elliott","South Carolina","White",0.0810710039529741,0.0159840734528356,-0.00690387744495402,0.0278628857475393
"mean_ppa717","Shawn Watson","Louisville","White",0.133061329299987,0.0741306766338177,0.0069797630215476,0.126683907721055
"mean_ppa718","Shawn Watson","Nebraska","White",0.0402793388770013,0.0499328499662353,-0.00109549781715829,0.0530525351808379
"mean_ppa719","Shawn Watson","Pittsburgh","White",-0.061580278889607,-0.0428446316264416,0.0160037261749953,-0.0701480875090644
"mean_ppa720","Sherrone Moore","Michigan","Black",0.0524809342146228,0.0145330417961378,-0.0548521010375925,-0.0118239548917387
"mean_ppa721","Sonny Cumbie","TCU","White",0.135814045353274,0.0315846804581186,-0.00760789165185555,-0.00969059739979661
"mean_ppa722","Sonny Cumbie","Texas Tech","White",0.109279328456464,-0.0108842373498539,-0.0113480700936932,-0.025804616080188
"mean_ppa723","Sonny Dykes","Arizona","White",0.0175314805814969,0.0480547122486391,-0.0649309174235761,0.0444134752389425
"mean_ppa724","Stan Parrish","Ball State","White",0.107726073759637,0.0993736265798965,0.0116675033234725,0.127586499182529
"mean_ppa725","Stan Parrish","Eastern Michigan","White",0.0364820038882568,0.0130744426097251,-0.0470343825368993,0.0167539748184909
"mean_ppa726","Steed Lobotzke","Wake Forest","White",-0.053222671518291,-0.0287574991247219,-0.0176929313874963,-0.0206934821315874
"mean_ppa727","Sterlin Gilbert","Bowling Green","White",0.0739315005567998,-0.0363505021366103,-0.0351262419814475,-0.0570059707949789
"mean_ppa728","Sterlin Gilbert","South Florida","White",0.0055085607733848,0.0196798052981204,-0.00553897519994348,0.0115679190444574
"mean_ppa729","Sterlin Gilbert","Syracuse","White",-0.0441017088730004,-0.0558599658946767,0.0555543034982607,-0.0691374084083041
"mean_ppa730","Sterlin Gilbert","Texas","White",0.0989957026746955,0.0780848915771862,-0.0612450932073547,0.0764500844790575
"mean_ppa731","Sterlin Gilbert","Tulsa","White",0.202816792776024,0.0329030939469792,-0.0287447418192358,0.041743317212474
"mean_ppa732","Steve Addazio","Florida","White",-0.0674619593667855,-0.0281016378603136,0.0155045463702549,-0.0505958859379808
"mean_ppa733","Steve Buckley","Southern Mississippi","White",-0.0543558933649205,-0.0576891950311897,0.0219822504798241,-0.0878292269156983
"mean_ppa734","Steve Ensminger","Auburn","White",-0.0939721701301996,-0.0626443015363102,0.0639917967648716,-0.0675721460520899
"mean_ppa735","Steve Ensminger","LSU","White",0.0426121572919093,0.0187274130353423,0.00804794300687484,0.0416868240615185
"mean_ppa736","Steve Fairchild","Virginia","White",0.00744742978206646,-0.0112064174815066,0.0342838739869258,-0.00158766928508908
"mean_ppa737","Steve Farmer","Louisiana Monroe","White",0.234807969380533,0.101338603297493,-0.240071357351528,0.132271588836678
"mean_ppa738","Steve Hagen","Fresno State","White",-0.15425021941516,-0.0879050042408821,-0.0603393521459033,-0.167249022164276
"mean_ppa739","Steve Logan","Boston College","White",-0.0348015017228107,-0.0113312690725988,-0.0153851543001816,-0.0370352724084341
"mean_ppa740","Steve Morton","San José State","White",-0.0328638927326539,0.000936085465418901,0.0755477352454382,0.015782073948485
"mean_ppa741","Steve Sarkisian","Alabama","White",0.117849449818856,0.042386184655647,0.00885712181260942,0.0812491531496993
"mean_ppa742","Steve Sarkisian","USC","White",-0.0741246277267154,-0.0049160974466434,0.0135723905601678,-0.0255797638374541
"mean_ppa743","Steve Shankweiler","Florida International","White",0.0649020219619589,0.0197449549929444,-0.0407093388067539,0.0128450534888097
"mean_ppa744","Steve Spurrier Jr.","South Carolina","White",0.0754518733771863,0.00619851586576098,0.00479909490573943,0.0156298198881714
"mean_ppa745","T.J. Weist","Connecticut","White",0.0351644209571808,0.0203671655418687,0.0534820545152323,0.0416604679280296
"mean_ppa746","T.J. Weist","South Florida","White",0.289713947180442,0.0965633046139286,-0.0498140569252582,0.0794489166392727
"mean_ppa747","T.J. Woods","Oregon State","White",0.0130504663908427,-0.0144005484773836,-0.0476145821969075,-0.0764295319430798
"mean_ppa748","Tavita Pritchard","Stanford","White",-0.0474411760765816,-0.0152632692091561,0.0108519629152753,0.0161086177791106
"mean_ppa749","Tee Martin","USC","Black",0.100293168957449,0.0366565380866872,-0.0159690730157856,0.0230338812988326
"mean_ppa750","Terry Malone","Bowling Green","White",-0.0556177184442486,-0.0332327214851585,-0.0176541674707952,-0.0776152011806621
"mean_ppa751","Terry Malone","Purdue","White",0.0304546151198038,0.0188954748457915,0.00592906185107023,0.0235256929938553
"mean_ppa752","Thomas Brown","Miami","Black",0.00717007229416255,-0.0197284916372992,0.0115854859433406,-0.0328958691549893
"mean_ppa753","Thomas Hammock","Minnesota","Black",0.00657201088093955,-0.00580551034117482,0.00436590108284929,-0.00851592361111803
"mean_ppa754","Tim Beck","NC State","White",0.0153587617394392,-0.0348509437022242,-0.0526946666426123,-0.0254495164278445
"mean_ppa755","Tim Beck","Nebraska","White",0.0495171026008904,0.0217863297405256,-0.0221943957767471,-0.0104005646673535
"mean_ppa756","Tim Beck","Ohio State","White",0.0315038889158942,-0.0044579174265621,0.00482887385728725,0.00775334494187185
"mean_ppa757","Tim Beck","Texas","White",0.0589874518654123,0.0244651736791163,0.00650124215344516,0.0575895361810735
"mean_ppa758","Tim Cramsey","Florida International","White",0.0754822204162268,-0.00490273175130013,-0.0285830952281671,-0.0023672421411941
"mean_ppa759","Tim Cramsey","Marshall","White",0.0532025225346961,0.0343741615045564,-0.0627405686260815,-0.00166354869691349
"mean_ppa760","Tim Cramsey","Nevada","White",0.0514999633949779,0.0258693903375263,-0.0234158128642986,-0.0342511812725671
"mean_ppa761","Tim Drevno","Michigan","White",0.075646207849286,0.00557655516453476,-0.065616370524561,-0.0246116332652971
"mean_ppa762","Tim Harris Jr.","UCF","Black",-0.0764290015068179,-0.0283001239012969,-0.0133489316075757,-0.0470069436845211
"mean_ppa763","Tim Horton","Air Force","White",0.0404598118891819,0.00396245782564447,-0.0164156731274468,0.00913183204939877
"mean_ppa764","Tim Landis","San José State","White",0.0544891616917904,0.0306807448819189,-0.0794699850075933,0.0517903820794293
"mean_ppa765","Tim Leger","Louisiana","White",-0.0485903362067929,-0.0276950923932314,0.0305387478254437,-0.00649387681243041
"mean_ppa766","Tim Lester","Syracuse","White",0.0375212795376714,-0.00451078406431732,0.0275533869621829,-0.0287227257444134
"mean_ppa767","Tim Plough","Boise State","White",-0.0500402723161622,-0.0262011829594442,0.0106562773221041,-0.0110944798548256
"mean_ppa768","Tim Polasek","Wyoming","White",0.0725691342628308,0.0497903376864938,-0.0263284623805439,0.0776856093905574
"mean_ppa769","Tim Salem","UCF","White",-0.0955393952962108,-0.0363607573151213,0.0479039799844492,-0.0553731495386031
"mean_ppa770","Tim Walsh","Army","White",-0.0544004633871521,-0.0419415515277992,-0.0356654196989002,-0.106336936812486
"mean_ppa771","Timm Rosenbach","New Mexico State","White",-0.119076573297992,-0.0690249465757541,-0.0282563558917349,-0.117721679423807
"mean_ppa772","Timm Rosenbach","UNLV","White",0.0766597729187415,0.0413819873929949,-0.0115373365342952,0.052392843983314
"mean_ppa773","Todd Berry","UNLV","White",0.0214136933635301,0.0230977758876396,-0.0563809289381929,0.0377082200994712
"mean_ppa774","Todd Fitch","Boston College","White",-0.0665703897567052,-0.0593899564102645,0.0265776952838104,-0.0926992582017277
"mean_ppa775","Todd Fitch","East Carolina","White",-0.0557743137409946,-0.0186371351501011,-0.0337921858490382,-0.0214551098244617
"mean_ppa776","Todd Fitch","Louisiana Tech","White",0.0563561937346798,0.0354054229497571,-0.0545078597618483,0.027005580148553
"mean_ppa777","Todd Fitch","South Florida","White",-0.026425819478155,0.00306181849812487,-0.0158587270637668,-0.0402478862730083
"mean_ppa778","Todd Ford","North Texas","White",0.129590222406961,0.158460200830195,-0.0646397230937795,0.139892192747736
"mean_ppa779","Todd Goebbel","Marshall","White",-0.0441311632950844,-0.0359429293154065,0.0490218543133084,0.0192185844441247
"mean_ppa780","Todd Monken","Georgia","White",-0.0181254032342591,-0.0155295072298861,-0.0249812480125923,-0.046514974949518
"mean_ppa781","Todd Monken","Oklahoma State","White",0.027171024723292,0.0242443331900761,0.0165170271812933,0.0337409260418216
"mean_ppa782","Todd Sturdy","Washington State","White",-0.106077366229792,-0.0417355426050641,0.0211587769655793,-0.0251433600127701
"mean_ppa783","Tom Herman","Iowa State","White",-0.00141052452776059,-0.0016040091654147,-0.00638483721193331,-0.028867238588118
"mean_ppa784","Tom Herman","Ohio State","White",0.154135121541973,0.0862420986041211,-0.0373193186315859,0.0713055522859222
"mean_ppa785","Tom Herman","Rice","White",0.0272086349248203,0.0556801618298861,0.0353279008867143,0.129743741431386
"mean_ppa786","Tom Manning","Iowa State","White",0.142305406326671,0.0372614853129403,0.00389692084485393,0.0786028195278522
"mean_ppa787","Tommy Lee","Hawai'i","White",-0.159766950776744,-0.123249920044827,-0.010617309358477,-0.112974829963828
"mean_ppa788","Tommy Mainord","North Texas","White",0.0488125020960046,0.00788821354220987,-0.0531497168845642,0.006389861227384
"mean_ppa789","Tommy Rees","Notre Dame","White",0.015843600133465,0.000606748786452838,-0.0238566650661044,0.0344973317537627
"mean_ppa790","Tommy Zagorski","Akron","White",-0.123903069102042,-0.0472662574972477,0.0096602688128905,-0.0522515040110435
"mean_ppa791","Tony Elliott","Clemson","Black",0.177299081873544,0.0444070130493929,-0.0349328479764015,0.0261939741815799
"mean_ppa792","Tony Franklin","Auburn","White",-0.0939721701301996,-0.0626443015363102,0.0639917967648716,-0.0675721460520899
"mean_ppa793","Tony Franklin","California","White",0.153763558103986,0.0533757264103509,-0.027078479047736,0.0698142500050618
"mean_ppa794","Tony Franklin","Louisiana Tech","White",0.058371128366147,0.0450692079143826,-0.0350247171936578,0.0811005090436273
"mean_ppa795","Tony Franklin","Middle Tennessee","White",0.156390743018065,0.0691486101166573,-0.0680078235338596,0.0521803102272412
"mean_ppa796","Tony Franklin","Troy","White",-0.00843148313823896,0.015016886793861,-0.0434913935762744,0.0281175346392737
"mean_ppa797","Tony Hull","Hawai'i","Black",-0.00936332943533696,-0.0602153679092002,0.00601957364726155,-0.0624195717611903
"mean_ppa798","Tony Petersen","Appalachian State","White",-0.0115423085815967,0.0293825038294255,-0.0171576203075505,0.00646393146393148
"mean_ppa799","Tony Petersen","East Carolina","White",-0.0631116753066329,-0.0655050194110472,0.0156353438082528,-0.0840418081272992
"mean_ppa800","Tony Petersen","Illinois","White",-0.022701728590275,-0.00808493200492283,-0.0805535110901681,-0.00583479208074678
"mean_ppa801","Tony Petersen","Louisiana Tech","White",0.133208300403417,0.00426612075767779,0.0380908119884273,0.00932427724546742
"mean_ppa802","Travis Bush","Houston","White",0.00734423989522894,-0.0257002500241155,0.0515256209917412,-0.045994705177866
"mean_ppa803","Travis Trickett","Florida Atlantic","White",0.0602473588393847,0.0164149816437884,0.00404613425623612,-0.0164011795452861
"mean_ppa804","Travis Trickett","Georgia State","White",0.0350434244843265,0.029449475837274,-0.00854015076946277,0.0290929969068284
"mean_ppa805","Trooper Taylor","Oklahoma State","Black",0.0501458700105544,0.0469890876536688,0.0261119319063707,0.108989445089547
"mean_ppa806","Troy Taylor","Utah","White",0.0158432383096546,0.0277335207528279,0.0121538822631531,0.0325669707477298
"mean_ppa807","Troy Walters","Nebraska","Black",0.0472940249302117,0.0298793730623165,-0.00328483024773391,0.0130605630434463
"mean_ppa808","Troy Walters","UCF","Black",0.150469196745125,0.0112469542017325,-0.00429944455796172,0.0166380317112976
"mean_ppa809","Troy Wingerter","Louisiana","White",0.0221202117984028,0.0456124435579774,-0.0319317498760008,0.0954226146189476
"mean_ppa810","Ty Detmer","BYU","White",-0.0560476443616275,-0.0123686037776838,-0.0125812976879777,-0.0424183504567693
"mean_ppa811","Tyler Bowen","Penn State","White",-0.0195627186733018,-0.00596187542118876,-0.0496801442797158,0.00627747933623934
"mean_ppa812","Tyson Helton","Tennessee","White",-0.0196270155581134,-0.0461046850693688,0.11685789229181,-0.0192163258908351
"mean_ppa813","Tyson Helton","Western Kentucky","White",0.233447838107192,0.0642090441923936,0.0175205631218962,0.0738000617939106
"mean_ppa814","Walt Bell","Arkansas State","White",0.072801166376604,-0.0127609021179452,0.0262413196066341,-0.0390769395807717
"mean_ppa815","Walt Bell","Florida State","White",-0.11068638154044,-0.119771381273196,0.038919373165034,-0.096371216798708
"mean_ppa816","Walt Bell","Maryland","White",0.0272479592112554,-0.00461966948788467,-0.000818814331884937,-0.0218968646100908
"mean_ppa817","Walt Wells","Western Kentucky","White",0.0297406994287745,0.0230021338785895,-0.000112718908751419,-0.0219729559451943
"mean_ppa818","Warren Ruggiero","Bowling Green","White",-0.0221659102084594,-0.0131128071177483,0.031062789578203,0.00263323983084673
"mean_ppa819","Warren Ruggiero","Wake Forest","White",0.137005280521359,0.0312848760010069,-0.0443777228965737,0.0474542826485212
"mean_ppa820","Will Friend","Colorado State","White",0.0819072035362576,0.0394650311181648,-0.0207151797854624,0.0182586529543254
"mean_ppa821","Will Hall","Louisiana","White",0.0103884958909856,-0.0158124480670183,0.0515239524142095,0.00180125653169355
"mean_ppa822","Will Hall","Tulane","White",0.0797199270835463,0.0572190907038694,-0.0175472251099878,0.0531691624511003
"mean_ppa823","Willie Simmons","Middle Tennessee","Black",-0.0409667754705038,-0.00121966655462075,-0.0362014896855693,-0.00987363722902157
"mean_ppa824","Willy Korn","Coastal Carolina","White",0.144673700828437,0.0624012789601091,-0.0409241972786764,0.117298450915017
"mean_ppa825","Zac Roper","Duke","White",-0.0118432805999709,-0.0300422387070787,0.0382101699774521,-0.00837573860421803
"mean_ppa826","Zac Taylor","Cincinnati","White",-0.144009235493829,-0.0749324678796394,0.0315571359943314,-0.0721640166442201
"mean_ppa827","Zach Azzanni","Western Kentucky","White",0.0181806304293871,0.0247537749675495,-0.0330924983059181,0.0542336372044584
"mean_ppa828","Zach Kittley","Western Kentucky","White",0.262927454377173,0.100959830650344,-0.0648047571976516,0.135356799077683
"mean_ppa829","Zak Hill","Arizona State","White",0.115070732916375,0.0488215133910445,-0.0532556924120724,-0.02131374815815
"mean_ppa830","Zak Hill","Boise State","White",0.0465859872261842,0.00642310031433835,-0.0204912166653748,-0.00775640547043049
